ATP;Location;Tournament;Date;Series;Court;Surface;Surface_WinRate_Favorite;Surface_WinRate_Not_Favorite;Surface_Matches_Favorite;Surface_Matches_Not_Favorite;Round;Round_Code;Best of;Player_Favorite;Player_Not_Favorite;WinStreak_Favorite;WinStreak_Not_Favorite;Win_Streak_Diff;Rank_Favorite;Rank_Not_Favorite;Rank_Diff_Signed;Rank_Diff_Abs;Favorite_Wins;GrandSlams_Favorite;GrandSlams_Not_Favorite;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,5714285714285714;0,525;35;40;1st Round;1;5;almagro n.;stepanek r.;0;0;0;12,0;38,0;-26,0;26,0;1;0;0;almagro n.;stepanek r.;12,0;38,0;6,0;4,0;6,0;7,0;6,0;3,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;1,83;1,83;;;1,87;1,9;2,0;1,91;2305,0;1020,0;;;1,83;1,83;1,8;2,0;2,0;2,11;1,88;1,87
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,48484848484848486;0,0;33;0;1st Round;1;5;karlovic i.;wang j.;0;0;0;75,0;182,0;-107,0;107,0;0;0;0;wang j.;karlovic i.;182,0;75,0;7,0;6,0;6,0;7,0;6,0;1,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;2,1;1,66;;;2,12;1,7;2,37;1,66;276,0;651,0;;;2,1;1,67;2,1;1,67;2,4;1,82;2,18;1,66
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,56;0,3157894736842105;25;19;1st Round;1;5;querrey s.;lu y.h.;0;0;0;28,0;64,0;-36,0;36,0;1;0;0;querrey s.;lu y.h.;28,0;64,0;6,0;7,0;6,0;4,0;6,0;4,0;7,0;5,0;;;3,0;1,0;Completed;;;;;;;;;1,12;6,0;;;1,13;5,75;1,14;6,87;1350,0;699,0;;;1,14;5,0;1,13;5,5;1,22;6,87;1,14;5,71
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,0;0,2;8;5;1st Round;1;5;ramirez-hidalgo r.;devvarman s.;0;0;0;50,0;473,0;-423,0;423,0;1;0;0;ramirez-hidalgo r.;devvarman s.;50,0;473,0;6,0;3,0;6,0;2,0;3,0;6,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;1,28;3,5;;;1,32;3,3;1,3;3,92;855,0;73,0;;;1,33;3,25;1,29;3,25;1,4;3,92;1,3;3,53
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,7560975609756098;0,375;41;16;1st Round;1;5;tsonga j.w.;beck k.;0;0;0;6,0;143,0;-137,0;137,0;1;0;0;tsonga j.w.;beck k.;6,0;143,0;6,0;3,0;6,0;1,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;1,02;17,0;;;1,01;15,0;1,03;17,5;4835,0;370,0;;;1,02;13,0;1,04;9,0;1,04;19,0;1,03;13,56
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,6666666666666666;0,0;54;0;1st Round;1;5;berdych t.;goffin d.;0;0;0;7,0;56,0;-49,0;49,0;1;0;0;berdych t.;goffin d.;7,0;56,0;7,0;5,0;6,0;3,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;1,11;6,5;;;1,13;5,75;1,14;6,87;4200,0;791,0;;;1,14;5,0;1,13;6,0;1,18;7,3;1,13;5,91
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,78;0,0;100;0;1st Round;1;5;roddick a.;williams r.;0;0;0;22,0;289,0;-267,0;267,0;1;1;0;roddick a.;williams r.;22,0;289,0;6,0;3,0;6,0;4,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;1,07;9,0;;;1,1;6,5;1,08;10,25;1600,0;160,0;;;1,1;7,0;1,07;7,0;1,12;10,25;1,08;8,07
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,574468085106383;0,4;47;10;1st Round;1;5;lopez f.;haase r.;0;0;0;31,0;48,0;-17,0;17,0;1;0;0;lopez f.;haase r.;31,0;48,0;6,0;3,0;7,0;5,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,66;2,1;;;1,65;2,2;1,8;2,13;1220,0;875,0;;;1,62;2,2;1,73;2,1;1,8;2,21;1,69;2,12
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,625;0,375;8;8;1st Round;1;5;raonic m.;giraldo s.;0;0;0;16,0;46,0;-30,0;30,0;1;0;0;raonic m.;giraldo s.;16,0;46,0;6,0;3,0;4,0;6,0;3,0;6,0;6,0;4,0;6,0;4,0;3,0;2,0;Completed;;;;;;;;;1,07;9,0;;;1,08;7,5;1,08;9,65;1900,0;933,0;;;1,06;8,0;1,07;8,0;1,1;10,0;1,07;8,14
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,47058823529411764;0,0;17;1;1st Round;1;5;istomin d.;zopp j.;0;0;0;33,0;80,0;-47,0;47,0;0;0;0;zopp j.;istomin d.;80,0;33,0;3,0;6,0;6,0;3,0;6,0;3,0;7,0;5,0;;;3,0;1,0;Completed;;;;;;;;;4,33;1,2;;;3,85;1,25;4,61;1,24;640,0;1122,0;;;3,75;1,25;4,0;1,2;4,61;1,28;4,07;1,23
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,4666666666666667;0,0;15;1;1st Round;1;5;falla a.;klizan m.;0;0;0;51,0;52,0;-1,0;1,0;0;0;0;klizan m.;falla a.;52,0;51,0;6,0;4,0;6,0;1,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,8;1,9;;;1,78;2,0;1,93;1,97;828,0;845,0;;;1,73;2,0;1,8;2,0;1,93;2,0;1,81;1,94
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,71875;0,0;32;4;1st Round;1;5;cilic m.;matosevic m.;0;0;0;13,0;62,0;-49,0;49,0;1;0;0;cilic m.;matosevic m.;13,0;62,0;5,0;7,0;2,0;6,0;6,0;4,0;6,0;2,0;6,0;4,0;3,0;2,0;Completed;;;;;;;;;1,06;10,0;;;1,06;8,75;1,08;9,65;2185,0;740,0;;;1,08;7,0;1,08;6,5;1,1;10,3;1,07;8,23
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,6363636363636364;0,13333333333333333;33;15;1st Round;1;5;simon g.;russell m.;0;0;0;17,0;107,0;-90,0;90,0;1;0;0;simon g.;russell m.;17,0;107,0;7,0;6,0;3,0;6,0;5,0;7,0;6,0;4,0;6,0;1,0;3,0;2,0;Completed;;;;;;;;;1,18;4,5;;;1,18;4,75;1,22;4,93;1890,0;527,0;;;1,17;4,5;1,2;4,0;1,24;5,0;1,19;4,52
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,8873239436619719;0,3888888888888889;142;18;1st Round;1;5;federer r.;young d.;7;0;7;1,0;81,0;-80,0;80,0;1;17;0;federer r.;young d.;1,0;81,0;6,0;3,0;6,0;2,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;1,0;41,0;;;1,01;20,0;1,0;71,0;12165,0;630,0;;;1,0;26,0;1,0;21,0;1,01;71,0;1,01;32,32
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,5;0,18181818181818182;2;11;1st Round;1;5;dutra silva r.;gabashvili t.;0;0;0;112,0;174,0;-62,0;62,0;1;0;0;dutra silva r.;gabashvili t.;112,0;174,0;4,0;6,0;6,0;4,0;6,0;7,0;6,0;3,0;7,0;5,0;3,0;2,0;Completed;;;;;;;;;2,75;1,4;;;2,55;1,5;2,97;1,45;499,0;289,0;;;2,5;1,5;2,38;1,53;2,97;1,53;2,68;1,46
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,2222222222222222;0,5;9;2;1st Round;1;5;darcis s.;jaziri m.;0;0;0;74,0;89,0;-15,0;15,0;1;0;0;darcis s.;jaziri m.;74,0;89,0;3,0;6,0;6,0;1,0;6,0;1,0;6,0;1,0;;;3,0;1,0;Completed;;;;;;;;;1,2;4,33;;;1,25;3,85;1,24;4,55;655,0;587,0;;;1,2;4,33;1,22;4,0;1,26;4,55;1,23;4,06
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,3684210526315789;0,38461538461538464;19;13;1st Round;1;5;mahut n.;petzschner p.;0;0;0;60,0;106,0;-46,0;46,0;0;0;0;petzschner p.;mahut n.;106,0;60,0;1,0;6,0;4,0;6,0;6,0;4,0;7,0;5,0;7,0;6,0;3,0;2,0;Completed;;;;;;;;;1,72;2,0;;;1,82;1,95;1,75;2,2;534,0;744,0;;;1,67;2,1;1,8;1,91;2,0;2,7;1,74;2,06
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,6111111111111112;0,0;36;2;1st Round;1;5;baghdatis m.;bachinger m.;0;0;0;39,0;115,0;-76,0;76,0;1;0;0;baghdatis m.;bachinger m.;39,0;115,0;6,0;2,0;4,0;6,0;6,0;4,0;6,0;7,0;7,0;6,0;3,0;2,0;Completed;;;;;;;;;1,18;4,5;;;1,25;3,85;1,22;4,81;995,0;482,0;;;1,2;4,33;1,2;4,0;1,25;4,81;1,21;4,29
51;New York;US Open;2012-08-28;Grand Slam;Outdoor;Hard;0,6153846153846154;0,2222222222222222;13;9;1st Round;1;5;tomic b.;berlocq c.;0;0;0;43,0;44,0;-1,0;1,0;1;0;0;tomic b.;berlocq c.;43,0;44,0;4,0;6,0;7,0;5,0;6,0;3,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;1,22;4,0;;;1,2;4,4;1,29;4,05;950,0;950,0;;;1,2;4,33;1,2;4,0;1,29;4,4;1,23;4,04
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,6428571428571429;0,5116279069767442;28;43;1st Round;1;5;isner j.;malisse x.;0;0;0;10,0;57,0;-47,0;47,0;1;0;0;isner j.;malisse x.;10,0;57,0;6,0;3,0;7,0;6,0;5,0;7,0;7,0;6,0;;;3,0;1,0;Completed;;;;;;;;;1,12;6,0;;;1,13;5,75;1,15;6,45;2880,0;776,0;;;1,14;5,5;1,17;4,5;1,17;8,2;1,14;5,57
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,5641025641025641;0,42424242424242425;39;33;1st Round;1;5;kohlschreiber p.;llodra m.;0;0;0;20,0;101,0;-81,0;81,0;1;0;0;kohlschreiber p.;llodra m.;20,0;101,0;7,0;6,0;4,0;6,0;7,0;6,0;6,0;1,0;;;3,0;1,0;Completed;;;;;;;;;1,2;4,33;;;1,2;4,4;1,23;4,69;1685,0;550,0;;;1,25;3,75;1,22;4,0;1,3;4,75;1,22;4,18
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,6923076923076923;0,2857142857142857;13;7;1st Round;1;5;dolgopolov o.;levine j.;0;0;0;15,0;76,0;-61,0;61,0;1;0;0;dolgopolov o.;levine j.;15,0;76,0;3,0;6,0;4,0;6,0;6,0;4,0;6,0;1,0;6,0;2,0;3,0;2,0;Completed;;;;;;;;;1,22;4,0;;;1,2;4,35;1,23;4,77;1905,0;651,0;;;1,17;4,5;1,29;3,25;1,3;4,77;1,22;4,19
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,5348837209302325;0,0;43;1;1st Round;1;5;melzer j.;klahn b.;0;0;0;36,0;489,0;-453,0;453,0;0;0;0;klahn b.;melzer j.;489,0;36,0;4,0;6,0;6,0;3,0;7,0;5,0;5,0;7,0;6,0;4,0;3,0;2,0;Completed;;;;;;;;;2,75;1,4;;;3,15;1,35;3,1;1,43;68,0;1067,0;;;3,25;1,33;3,5;1,25;3,66;1,43;3,11;1,36
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,2857142857142857;0,6666666666666666;21;63;1st Round;1;5;seppi a.;robredo t.;0;0;0;27,0;178,0;-151,0;151,0;0;0;0;robredo t.;seppi a.;178,0;27,0;6,0;1,0;7,0;5,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;3,4;1,3;;;3,15;1,35;3,89;1,3;285,0;1390,0;;;3,25;1,33;2,75;1,4;3,89;1,4;3,25;1,34
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,0;0,0;4;1;1st Round;1;5;ram r.;johnson s.;0;0;0;95,0;245,0;-150,0;150,0;0;0;0;johnson s.;ram r.;245,0;95,0;6,0;3,0;7,0;6,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;1,72;2,0;;;1,78;2,0;1,75;2,2;191,0;570,0;;;1,73;2,0;1,73;2,0;2,0;2,2;1,75;2,03
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,7435897435897436;0,4166666666666667;39;24;1st Round;1;5;del potro j.m.;serra f.;0;0;0;8,0;116,0;-108,0;108,0;1;1;0;del potro j.m.;serra f.;8,0;116,0;6,0;4,0;7,0;6,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;1,03;15,0;;;;;1,03;17,0;3620,0;479,0;;;1,03;11,0;1,02;11,0;1,04;24,0;1,03;14,27
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,6;0,27586206896551724;40;29;1st Round;1;5;gasquet r.;montanes a.;0;0;0;14,0;111,0;-97,0;97,0;1;0;0;gasquet r.;montanes a.;14,0;111,0;4,0;6,0;6,0;2,0;6,0;3,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;1,03;15,0;;;1,03;12,0;1,04;14,93;2030,0;500,0;;;1,04;9,0;1,05;8,0;1,06;20,0;1,04;11,56
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,7121212121212122;0,375;66;16;1st Round;1;5;haas t.;gulbis e.;0;0;0;21,0;145,0;-124,0;124,0;0;0;0;gulbis e.;haas t.;145,0;21,0;3,0;6,0;4,0;6,0;6,0;4,0;7,0;5,0;6,0;3,0;3,0;2,0;Completed;;;;;;;;;4,0;1,22;;;4,15;1,22;4,38;1,26;366,0;1633,0;;;3,5;1,29;3,75;1,22;4,5;1,3;4,07;1,23
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,5;0,5;42;8;1st Round;1;5;nieminen j.;kukushkin m.;0;0;0;42,0;65,0;-23,0;23,0;1;0;0;nieminen j.;kukushkin m.;42,0;65,0;6,0;0,0;6,0;2,0;;;;;;;2,0;0,0;Retired;;;;;;;;;1,72;2,0;;;1,8;1,98;1,81;2,12;957,0;694,0;;;1,73;2,0;1,67;2,1;2,0;2,25;1,78;1,99
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,16666666666666666;0,4;6;15;1st Round;1;5;harrison r.;becker b.;0;0;0;61,0;85,0;-24,0;24,0;1;0;0;harrison r.;becker b.;61,0;85,0;7,0;5,0;6,0;4,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,4;2,75;;;1,45;2,7;1,44;3,02;740,0;603,0;;;1,44;2,75;1,44;2,63;1,5;3,1;1,43;2,75
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,631578947368421;0,5416666666666666;57;24;1st Round;1;5;youzhny m.;muller g.;0;0;0;29,0;53,0;-24,0;24,0;0;0;0;muller g.;youzhny m.;53,0;29,0;2,0;6,0;3,0;6,0;7,0;5,0;7,0;6,0;7,0;6,0;3,0;2,0;Completed;;;;;;;;;3,5;1,28;;;3,45;1,3;3,7;1,33;821,0;1290,0;;;3,4;1,3;3,0;1,33;4,1;1,4;3,42;1,3
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,8552631578947368;0,0;76;2;1st Round;1;5;djokovic n.;lorenzi p.;0;0;0;2,0;69,0;-67,0;67,0;1;5;0;djokovic n.;lorenzi p.;2,0;69,0;6,0;1,0;6,0;0,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;1,002;34,0;;;1,01;20,0;1,0;91,0;11270,0;674,0;;;1,0;26,0;1,0;21,0;1,01;91,5;1,01;36,2
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,0;0,2222222222222222;0;9;1st Round;1;5;sijsling i.;gimeno-traver d.;0;0;0;78,0;96,0;-18,0;18,0;1;0;0;sijsling i.;gimeno-traver d.;78,0;96,0;7,0;5,0;6,0;3,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;1,22;4,0;;;1,23;4,0;1,32;3,77;645,0;564,0;;;1,25;3,75;1,22;3,75;1,32;4,45;1,24;3,9
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,47058823529411764;0,0;17;1;1st Round;1;5;troicki v.;stebe c.m.;0;0;0;30,0;97,0;-67,0;67,0;0;0;0;stebe c.m.;troicki v.;97,0;30,0;6,0;4,0;6,0;4,0;3,0;6,0;6,0;2,0;;;3,0;1,0;Completed;;;;;;;;;4,33;1,2;;;3,85;1,25;4,3;1,26;555,0;1255,0;;;4,0;1,22;4,0;1,2;4,6;1,27;4,01;1,23
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,5;0,3333333333333333;32;3;1st Round;1;5;tipsarevic j.;rufin g.;0;0;0;9,0;129,0;-120,0;120,0;1;0;0;tipsarevic j.;rufin g.;9,0;129,0;4,0;6,0;3,0;6,0;6,0;2,0;6,0;3,0;6,0;2,0;3,0;2,0;Completed;;;;;;;;;1,04;13,0;;;1,05;9,0;1,05;14,0;3285,0;431,0;;;1,05;9,0;1,05;8,0;1,08;14,3;1,05;10,05
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,6833333333333333;0,46153846153846156;60;13;1st Round;1;5;ferrer d.;anderson k.;0;0;0;5,0;34,0;-29,0;29,0;1;0;0;ferrer d.;anderson k.;5,0;34,0;6,0;4,0;6,0;2,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;1,11;6,5;;;1,12;6,0;1,14;6,87;5375,0;1110,0;;;1,12;6,0;1,11;6,0;1,18;7,1;1,11;6,19
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,0;0,4;2;15;1st Round;1;5;zemlja g.;mello r.;0;0;0;99,0;167,0;-68,0;68,0;1;0;0;zemlja g.;mello r.;99,0;167,0;7,0;5,0;7,0;6,0;7,0;5,0;;;;;3,0;0,0;Completed;;;;;;;;;1,38;2,87;;;1,45;2,7;1,45;2,97;553,0;306,0;;;1,44;2,62;1,4;2,75;1,5;3,1;1,43;2,76
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,16666666666666666;0,5454545454545454;6;11;1st Round;1;5;mayer l.;kubot l.;0;0;0;63,0;79,0;-16,0;16,0;1;0;0;mayer l.;kubot l.;63,0;79,0;6,0;4,0;6,0;4,0;7,0;5,0;;;;;3,0;0,0;Completed;;;;;;;;;2,62;1,44;;;2,9;1,4;2,77;1,51;700,0;640,0;;;2,62;1,44;2,5;1,5;3,06;1,55;2,6;1,48
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,25;0,2857142857142857;4;7;1st Round;1;5;baker b.;hajek j.;0;0;0;70,0;92,0;-22,0;22,0;1;0;0;baker b.;hajek j.;70,0;92,0;6,0;3,0;6,0;4,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,14;5,5;;;1,16;5,0;1,15;6,34;670,0;577,0;;;1,17;4,5;1,17;4,5;1,21;6,4;1,15;5,27
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,2;0,7555555555555555;5;90;1st Round;1;5;kamke t.;hewitt l.;0;0;0;90,0;125,0;-35,0;35,0;0;0;2;hewitt l.;kamke t.;125,0;90,0;4,0;6,0;6,0;2,0;6,0;1,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;1,28;3,5;;;1,3;3,45;1,31;3,82;445,0;585,0;;;1,29;3,5;1,33;3,0;1,35;3,9;1,3;3,47
51;New York;US Open;2012-08-29;Grand Slam;Outdoor;Hard;0,4;0,4;5;5;1st Round;1;5;paire b.;dimitrov g.;0;0;0;49,0;58,0;-9,0;9,0;1;0;0;paire b.;dimitrov g.;49,0;58,0;5,0;7,0;6,0;3,0;7,0;6,0;6,0;2,0;;;3,0;1,0;Completed;;;;;;;;;3,5;1,28;;;3,45;1,3;3,56;1,34;860,0;756,0;;;3,25;1,33;2,88;1,36;4,6;1,4;3,3;1,32
51;New York;US Open;2012-08-30;Grand Slam;Outdoor;Hard;0,36363636363636365;0,4;11;5;2nd Round;2;5;chardy j.;ebden m.;1;1;0;32,0;71,0;-39,0;39,0;1;0;0;chardy j.;ebden m.;32,0;71,0;6,0;4,0;6,0;2,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,28;3,5;;;1,3;3,45;1,37;3,39;1168,0;666,0;;;1,3;3,4;1,29;3,5;1,4;4,1;1,3;3,5
51;New York;US Open;2012-08-30;Grand Slam;Outdoor;Hard;0,6666666666666666;0,4827586206896552;9;29;2nd Round;2;5;raonic m.;mathieu p.h.;1;1;0;16,0;128,0;-112,0;112,0;1;0;0;raonic m.;mathieu p.h.;16,0;128,0;7,0;5,0;6,0;4,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;1,18;4,5;;;1,2;4,4;1,21;5,0;1900,0;438,0;;;1,17;4,5;1,2;4,5;1,22;5,92;1,19;4,56
51;New York;US Open;2012-08-30;Grand Slam;Outdoor;Hard;0,5882352941176471;0,6764705882352942;51;68;2nd Round;2;5;fish m.;davydenko n.;1;1;0;25,0;47,0;-22,0;22,0;1;0;0;fish m.;davydenko n.;25,0;47,0;4,0;6,0;6,0;7,0;6,0;2,0;6,0;1,0;6,0;2,0;3,0;2,0;Completed;;;;;;;;;1,18;4,5;;;1,2;4,15;1,17;5,8;1535,0;920,0;;;1,2;4,5;1,17;5,0;1,22;5,8;1,18;4,84
51;New York;US Open;2012-08-30;Grand Slam;Outdoor;Hard;0,6470588235294118;1,0;34;1;2nd Round;2;5;simon g.;wang j.;1;1;0;17,0;182,0;-165,0;165,0;1;0;0;simon g.;wang j.;17,0;182,0;6,0;4,0;4,0;6,0;6,0;4,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;1,2;4,33;;;1,23;4,0;1,22;4,85;1890,0;276,0;;;1,2;4,33;1,25;3,75;1,26;4,85;1,23;4,14
51;New York;US Open;2012-08-30;Grand Slam;Outdoor;Hard;0,6785714285714286;0,3333333333333333;56;3;2nd Round;2;5;verdasco f.;ramos a.;1;1;0;26,0;50,0;-24,0;24,0;1;0;0;verdasco f.;ramos a.;26,0;50,0;7,0;6,0;5,0;7,0;7,0;6,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;1,2;4,33;;;1,2;4,4;1,29;3,97;1525,0;855,0;;;1,17;4,5;1,2;4,33;1,29;5,05;1,22;4,25
51;New York;US Open;2012-08-30;Grand Slam;Outdoor;Hard;0,5769230769230769;0,1111111111111111;26;9;2nd Round;2;5;querrey s.;ramirez-hidalgo r.;1;1;0;28,0;50,0;-22,0;22,0;1;0;0;querrey s.;ramirez-hidalgo r.;28,0;50,0;6,0;3,0;6,0;4,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;1,02;17,0;;;1,04;10,0;1,02;21,0;1350,0;855,0;;;1,04;10,0;1,05;9,0;1,05;21,0;1,03;12,46
51;New York;US Open;2012-08-30;Grand Slam;Outdoor;Hard;0,7666666666666667;0,4444444444444444;60;9;2nd Round;2;5;murray a.;dodig i.;1;1;0;4,0;118,0;-114,0;114,0;1;0;0;murray a.;dodig i.;4,0;118,0;6,0;2,0;6,0;1,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;1,02;19,0;;;1,02;15,0;1,01;31,0;7290,0;475,0;;;1,02;15,0;1,02;13,0;1,03;31,0;1,02;16,3
51;New York;US Open;2012-08-30;Grand Slam;Outdoor;Hard;0,6727272727272727;0,5;55;2;2nd Round;2;5;berdych t.;zopp j.;1;1;0;7,0;80,0;-73,0;73,0;1;0;0;berdych t.;zopp j.;7,0;80,0;6,0;1,0;6,0;4,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,04;13,0;;;1,05;9,25;1,04;15,0;4200,0;640,0;;;1,04;9,0;1,07;8,0;1,07;16,55;1,05;10,59
51;New York;US Open;2012-08-30;Grand Slam;Outdoor;Hard;0,5833333333333334;0,42857142857142855;36;14;2nd Round;2;5;almagro n.;petzschner p.;1;1;0;12,0;106,0;-94,0;94,0;1;0;0;almagro n.;petzschner p.;12,0;106,0;6,0;3,0;5,0;7,0;5,0;7,0;6,0;4,0;6,0;4,0;3,0;2,0;Completed;;;;;;;;;1,14;5,5;;;1,16;5,0;1,19;5,4;2305,0;534,0;;;1,2;4,33;1,17;4,5;1,2;6,7;1,16;5,04
51;New York;US Open;2012-08-30;Grand Slam;Outdoor;Hard;0,7619047619047619;0,5;42;2;2nd Round;2;5;tsonga j.w.;klizan m.;1;1;0;6,0;52,0;-46,0;46,0;0;0;0;klizan m.;tsonga j.w.;52,0;6,0;6,0;4,0;1,0;6,0;6,0;1,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;13,0;1,04;;;9,0;1,05;14,5;1,04;828,0;4835,0;;;10,0;1,04;10,0;1,04;16,0;1,05;11,43;1,04
51;New York;US Open;2012-08-30;Grand Slam;Outdoor;Hard;0,7272727272727273;0,25;33;4;2nd Round;2;5;cilic m.;brands d.;1;1;0;13,0;123,0;-110,0;110,0;1;0;0;cilic m.;brands d.;13,0;123,0;6,0;3,0;6,0;2,0;5,0;7,0;4,0;6,0;7,0;5,0;3,0;2,0;Completed;;;;;;;;;1,05;11,0;;;1,07;8,0;1,05;13,0;2185,0;451,0;;;1,03;10,0;1,08;7,5;1,08;22,0;1,05;9,73
51;New York;US Open;2012-08-30;Grand Slam;Outdoor;Hard;0,5833333333333334;0,2857142857142857;48;7;2nd Round;2;5;lopez f.;andujar p.;1;1;0;31,0;37,0;-6,0;6,0;1;0;0;lopez f.;andujar p.;31,0;37,0;6,0;4,0;6,0;1,0;6,0;7,0;3,0;6,0;7,0;5,0;3,0;2,0;Completed;;;;;;;;;1,33;3,25;;;1,35;3,15;1,34;3,6;1220,0;1065,0;;;1,3;3,4;1,36;3,0;1,4;3,85;1,34;3,22
51;New York;US Open;2012-08-30;Grand Slam;Outdoor;Hard;0,6666666666666666;0,5;18;2;2nd Round;2;5;nishikori k.;smyczek t.;1;1;0;18,0;179,0;-161,0;161,0;1;0;0;nishikori k.;smyczek t.;18,0;179,0;6,0;2,0;6,0;2,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;1,14;5,5;;;1,16;5,0;1,18;5,72;1790,0;284,0;;;1,17;4,5;1,17;5,0;1,2;6,3;1,16;5,13
51;New York;US Open;2012-08-30;Grand Slam;Outdoor;Hard;0,47058823529411764;0,703125;17;64;2nd Round;2;5;granollers m.;blake j.;1;1;0;24,0;114,0;-90,0;90,0;0;0;0;blake j.;granollers m.;114,0;24,0;6,0;1,0;6,0;4,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;2,0;1,72;;;2,1;1,72;2,03;1,88;482,0;1555,0;;;2,0;1,75;2,1;1,73;2,3;2,1;2,01;1,77
