ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
27;Madrid;Mutua Madrid Open;27/04/2023;Masters 1000;Outdoor;Clay;1st Round;3;Lajovic D.;Kubler J.;40;63;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,53;2,5;;;;;;;;;;;;;1,57;2,54;994,0;782,0;;;;;;;1,65;2,66;1,58;2,39
27;Madrid;Mutua Madrid Open;27/04/2023;Masters 1000;Outdoor;Clay;1st Round;3;Zapata Miralles B.;Mcdonald M.;42;54;3,0;6,0;6,0;3,0;7,0;6,0;;;;;2,0;1,0;Completed;1,57;2,38;;;;;;;;;;;;;1,63;2,42;958,0;865,0;;;;;;;1,65;2,45;1,59;2,35
27;Madrid;Mutua Madrid Open;27/04/2023;Masters 1000;Outdoor;Clay;1st Round;3;Karatsev A.;Djere L.;121;70;7,0;6,0;7,0;5,0;;;;;;;2,0;0,0;Completed;2,3;1,62;;;;;;;;;;;;;2,33;1,67;497,0;741,0;;;;;;;2,38;1,68;2,3;1,61
27;Madrid;Mutua Madrid Open;28/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Arnaldi M.;Ruud C.;105;4;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;5,0;1,17;;;;;;;;;;;;;5,21;1,2;556,0;5210,0;;;;;;;5,21;1,22;4,75;1,19
27;Madrid;Mutua Madrid Open;28/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Munar J.;Griekspoor T.;88;36;7,0;6,0;;;;;;;;;1,0;0,0;Retired;2,0;1,8;;;;;;;;;;;;;2,05;1,87;666,0;1094,0;;;;;;;2,12;1,9;2,01;1,8
27;Madrid;Mutua Madrid Open;28/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Altmaier D.;Otte O.;92;98;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;2,0;1,8;;;;;;;;;;;;;2,04;1,87;633,0;606,0;;;;;;;2,05;1,96;1,96;1,84
27;Madrid;Mutua Madrid Open;28/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Nishioka Y.;Molcan A.;34;58;5,0;7,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;2,38;1,57;;;;;;;;;;;;;2,58;1,57;1138,0;825,0;;;;;;;2,58;1,63;2,38;1,58
27;Madrid;Mutua Madrid Open;28/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Hanfmann Y.;Musetti L.;108;18;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;3,0;1,4;;;;;;;;;;;;;2,98;1,45;548,0;2065,0;;;;;;;3,0;1,5;2,81;1,43
27;Madrid;Mutua Madrid Open;28/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Rublev A.;Wawrinka S.;6;84;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,29;3,75;;;;;;;;;;;;;1,32;3,75;4280,0;692,0;;;;;;;1,33;4,0;1,29;3,57
27;Madrid;Mutua Madrid Open;28/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Dimitrov G.;Barrere G.;32;56;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,17;5,0;;;;;;;;;;;;;1,23;4,72;1170,0;848,0;;;;;;;1,23;5,25;1,2;4,57
27;Madrid;Mutua Madrid Open;28/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Khachanov K.;Monteiro T.;12;97;6,0;3,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,25;4,0;;;;;;;;;;;;;1,27;4,31;2855,0;608,0;;;;;;;1,28;4,31;1,25;3,96
27;Madrid;Mutua Madrid Open;28/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Alcaraz C.;Ruusuvuori E.;2;41;2,0;6,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;1,04;13,0;;;;;;;;;;;;;1,04;16,71;6770,0;977,0;;;;;;;1,05;17,8;1,04;12,09
27;Madrid;Mutua Madrid Open;28/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Bautista Agut R.;Halys Q.;25;66;4,0;6,0;7,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,67;2,2;;;;;;;;;;;;;1,84;2,08;1475,0;771,0;;;;;;;1,84;2,2;1,74;2,1
27;Madrid;Mutua Madrid Open;28/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Coric B.;Gaston H.;20;106;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,44;2,75;;;;;;;;;;;;;1,48;2,86;1890,0;555,0;;;;;;;1,5;2,9;1,45;2,75
27;Madrid;Mutua Madrid Open;28/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Grenier H.;Korda S.;128;28;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;3,4;1,33;;;;;;;;;;;;;3,46;1,34;466,0;1390,0;;;;;;;3,6;1,38;3,34;1,32
27;Madrid;Mutua Madrid Open;28/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Hurkacz H.;Gasquet R.;15;43;6,0;7,0;6,0;4,0;7,0;5,0;;;;;2,0;1,0;Completed;1,25;4,0;;;;;;;;;;;;;1,27;4,24;2660,0;951,0;;;;;;;1,27;4,34;1,24;4,0
27;Madrid;Mutua Madrid Open;28/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Rune H.;Bublik A.;7;55;6,0;1,0;4,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;1,13;6,0;;;;;;;;;;;;;1,17;5,98;4070,0;865,0;;;;;;;1,19;6,05;1,15;5,44
27;Madrid;Mutua Madrid Open;28/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Davidovich Fokina A.;Ramos-Vinolas A.;35;60;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,2;4,5;;;;;;;;;;;;;1,19;5,5;1095,0;810,0;;;;;;;1,23;5,5;1,2;4,5
27;Madrid;Mutua Madrid Open;28/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Zverev A.;Carballes Baena R.;16;53;6,0;7,0;7,0;5,0;6,0;0,0;;;;;2,0;1,0;Completed;1,22;4,33;;;;;;;;;;;;;1,3;3,87;2140,0;867,0;;;;;;;1,3;4,58;1,25;3,91
27;Madrid;Mutua Madrid Open;29/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Shevchenko A.;Lehecka J.;96;37;6,0;1,0;6,0;1,0;;;;;;;2,0;0,0;Completed;3,2;1,36;;;;;;;;;;;;;3,0;1,45;610,0;1046,0;;;;;;;3,2;1,47;2,93;1,4
27;Madrid;Mutua Madrid Open;29/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Struff J.L.;Shelton B.;65;38;4,0;6,0;7,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;1,44;2,75;;;;;;;;;;;;;1,4;3,21;779,0;1042,0;;;;;;;1,46;3,21;1,4;2,92
27;Madrid;Mutua Madrid Open;29/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Medvedev D.;Vavassori A.;3;164;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,11;6,5;;;;;;;;;;;;;1,12;7,57;5240,0;369,0;;;;;;;1,12;7,85;1,11;6,75
27;Madrid;Mutua Madrid Open;29/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Safiullin R.;Paul T.;112;17;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,63;1,5;;;;;;;;;;;;;2,74;1,52;525,0;2070,0;;;;;;;2,75;1,56;2,61;1,49
27;Madrid;Mutua Madrid Open;29/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Karatsev A.;Van De Zandschulp B.;121;29;6,0;2,0;7,0;5,0;;;;;;;2,0;0,0;Completed;2,75;1,44;;;;;;;;;;;;;2,67;1,54;497,0;1390,0;;;;;;;2,8;1,54;2,63;1,48
27;Madrid;Mutua Madrid Open;29/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Lajovic D.;Auger-Aliassime F.;40;9;6,0;2,0;3,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;2,1;1,73;;;;;;;;;;;;;2,11;1,81;994,0;3405,0;;;;;;;2,21;1,81;2,11;1,72
27;Madrid;Mutua Madrid Open;29/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Zapata Miralles B.;Evans D.;42;24;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;2,1;1,73;;;;;;;;;;;;;2,15;1,79;958,0;1560,0;;;;;;;2,17;1,81;2,1;1,73
27;Madrid;Mutua Madrid Open;29/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;De Minaur A.;Cecchinato M.;19;85;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,44;2,75;;;;;;;;;;;;;1,47;2,89;1995,0;688,0;;;;;;;1,51;2,89;1,45;2,73
27;Madrid;Mutua Madrid Open;29/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Baez S.;Giron M.;31;61;3,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;1,53;2,5;;;;;;;;;;;;;1,63;2,44;1190,0;801,0;;;;;;;1,63;2,5;1,56;2,41
27;Madrid;Mutua Madrid Open;29/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Fritz T.;O Connell C.;10;81;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,3;3,5;;;;;;;;;;;;;1,29;4,01;3290,0;710,0;;;;;;;1,31;4,01;1,28;3,62
27;Madrid;Mutua Madrid Open;29/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Tiafoe F.;Etcheverry T.;11;59;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,62;2,3;;;;;;;;;;;;;1,61;2,48;2870,0;814,0;;;;;;;1,63;2,48;1,59;2,35
27;Madrid;Mutua Madrid Open;29/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Garin C.;Kecmanovic M.;73;33;7,0;6,0;6,0;7,0;6,0;4,0;;;;;2,0;1,0;Completed;1,91;1,91;;;;;;;;;;;;;1,88;2,04;723,0;1170,0;;;;;;;2,1;2,07;1,86;1,94
27;Madrid;Mutua Madrid Open;29/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Cachin P.;Cerundolo F.;67;30;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;3,5;1,3;;;;;;;;;;;;;3,44;1,36;767,0;1235,0;;;;;;;3,6;1,37;3,38;1,32
27;Madrid;Mutua Madrid Open;29/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Norrie C.;Watanuki Y.;13;117;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,25;4,0;;;;;;;;;;;;;1,24;4,57;2725,0;502,0;;;;;;;1,28;4,57;1,23;4,16
27;Madrid;Mutua Madrid Open;29/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Zhang Zh.;Shapovalov D.;99;27;6,0;7,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;2,75;1,44;;;;;;;;;;;;;2,9;1,47;606,0;1425,0;;;;;;;2,95;1,49;2,82;1,43
27;Madrid;Mutua Madrid Open;29/04/2023;Masters 1000;Outdoor;Clay;2nd Round;3;Tsitsipas S.;Thiem D.;5;93;3,0;6,0;6,0;1,0;7,0;6,0;;;;;2,0;1,0;Completed;1,2;4,5;;;;;;;;;;;;;1,23;4,81;5195,0;625,0;;;;;;;1,23;5,27;1,2;4,53
27;Madrid;Mutua Madrid Open;30/04/2023;Masters 1000;Outdoor;Clay;3rd Round;3;Khachanov K.;Bautista Agut R.;12;25;7,0;5,0;4,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,57;2,38;;;;;;;;;;;;;1,61;2,48;2855,0;1475,0;;;;;;;1,64;2,48;1,58;2,36
27;Madrid;Mutua Madrid Open;30/04/2023;Masters 1000;Outdoor;Clay;3rd Round;3;Munar J.;Arnaldi M.;88;105;3,0;6,0;6,0;3,0;6,0;1,0;;;;;2,0;1,0;Completed;2,0;1,8;;;;;;;;;;;;;2,12;1,81;666,0;556,0;;;;;;;2,12;1,87;2,02;1,8
27;Madrid;Mutua Madrid Open;30/04/2023;Masters 1000;Outdoor;Clay;3rd Round;3;Rublev A.;Nishioka Y.;6;34;6,0;2,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,14;5,5;;;;;;;;;;;;;1,21;5,14;4280,0;1138,0;;;;;;;1,23;5,5;1,18;4,87
27;Madrid;Mutua Madrid Open;30/04/2023;Masters 1000;Outdoor;Clay;3rd Round;3;Zverev A.;Grenier H.;16;128;6,0;1,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,1;7,0;;;;;;;;;;;;;1,13;7,48;2140,0;466,0;;;;;;;1,13;8,4;1,1;7,04
27;Madrid;Mutua Madrid Open;30/04/2023;Masters 1000;Outdoor;Clay;3rd Round;3;Coric B.;Hurkacz H.;20;15;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,63;1,5;;;;;;;;;;;;;2,83;1,49;1890,0;2660,0;;;;;;;2,85;1,54;2,69;1,46
27;Madrid;Mutua Madrid Open;30/04/2023;Masters 1000;Outdoor;Clay;3rd Round;3;Alcaraz C.;Dimitrov G.;2;32;6,0;2,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,1;7,0;;;;;;;;;;;;;1,09;9,42;6770,0;1170,0;;;;;;;1,1;9,7;1,08;7,92
27;Madrid;Mutua Madrid Open;30/04/2023;Masters 1000;Outdoor;Clay;3rd Round;3;Altmaier D.;Hanfmann Y.;92;108;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,75;1,44;;;;;;;;;;;;;2,88;1,48;633,0;548,0;;;;;;;2,9;1,5;2,76;1,44
27;Madrid;Mutua Madrid Open;30/04/2023;Masters 1000;Outdoor;Clay;3rd Round;3;Davidovich Fokina A.;Rune H.;35;7;7,0;6,0;5,0;7,0;7,0;6,0;;;;;2,0;1,0;Completed;2,75;1,44;;;;;;;;;;;;;2,91;1,47;1095,0;4070,0;;;;;;;2,92;1,52;2,68;1,47
27;Madrid;Mutua Madrid Open;01/05/2023;Masters 1000;Outdoor;Clay;3rd Round;3;Medvedev D.;Shevchenko A.;3;96;4,0;6,0;6,0;1,0;7,0;5,0;;;;;2,0;1,0;Completed;1,13;6,0;;;;;;;;;;;;;1,16;6,27;5240,0;610,0;;;;;;;1,18;6,76;1,14;5,71
27;Madrid;Mutua Madrid Open;01/05/2023;Masters 1000;Outdoor;Clay;3rd Round;3;Struff J.L.;Lajovic D.;65;40;6,0;7,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;2,2;1,67;;;;;;;;;;;;;2,25;1,72;779,0;994,0;;;;;;;2,3;1,73;2,2;1,67
27;Madrid;Mutua Madrid Open;01/05/2023;Masters 1000;Outdoor;Clay;3rd Round;3;Karatsev A.;De Minaur A.;121;19;6,0;3,0;4,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;2,38;1,57;;;;;;;;;;;;;2,46;1,62;497,0;1995,0;;;;;;;2,5;1,62;2,39;1,57
27;Madrid;Mutua Madrid Open;01/05/2023;Masters 1000;Outdoor;Clay;3rd Round;3;Cachin P.;Tiafoe F.;67;11;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;3,75;1,29;;;;;;;;;;;;;3,91;1,3;767,0;2870,0;;;;;;;4,0;1,32;3,62;1,29
27;Madrid;Mutua Madrid Open;01/05/2023;Masters 1000;Outdoor;Clay;3rd Round;3;Zapata Miralles B.;Safiullin R.;42;112;6,0;3,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,57;2,38;;;;;;;;;;;;;1,68;2,34;958,0;525,0;;;;;;;1,75;2,6;1,62;2,29
27;Madrid;Mutua Madrid Open;01/05/2023;Masters 1000;Outdoor;Clay;3rd Round;3;Fritz T.;Garin C.;10;73;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,44;2,75;;;;;;;;;;;;;1,51;2,75;3290,0;723,0;;;;;;;1,54;2,8;1,47;2,67
27;Madrid;Mutua Madrid Open;01/05/2023;Masters 1000;Outdoor;Clay;3rd Round;3;Tsitsipas S.;Baez S.;5;31;7,0;5,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,14;5,5;;;;;;;;;;;;;1,17;5,79;5195,0;1190,0;;;;;;;1,17;6,07;1,15;5,36
27;Madrid;Mutua Madrid Open;01/05/2023;Masters 1000;Outdoor;Clay;3rd Round;3;Zhang Zh.;Norrie C.;99;13;2,0;6,0;7,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;4,33;1,22;;;;;;;;;;;;;4,23;1,27;606,0;2725,0;;;;;;;4,5;1,27;4,17;1,23
27;Madrid;Mutua Madrid Open;02/05/2023;Masters 1000;Outdoor;Clay;4th Round;3;Altmaier D.;Munar J.;92;88;6,0;3,0;6,0;0,0;;;;;;;2,0;0,0;Completed;2,38;1,57;;;;;;;;;;;;;2,4;1,65;633,0;666,0;;;;;;;2,45;1,69;2,33;1,6
27;Madrid;Mutua Madrid Open;02/05/2023;Masters 1000;Outdoor;Clay;4th Round;3;Khachanov K.;Rublev A.;12;6;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,63;1,5;;;;;;;;;;;;;2,71;1,53;2855,0;4280,0;;;;;;;2,79;1,55;2,62;1,49
27;Madrid;Mutua Madrid Open;02/05/2023;Masters 1000;Outdoor;Clay;4th Round;3;Karatsev A.;Medvedev D.;121;3;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;3,75;1,29;;;;;;;;;;;;;3,81;1,31;497,0;5240,0;;;;;;;4,0;1,35;3,52;1,3
27;Madrid;Mutua Madrid Open;02/05/2023;Masters 1000;Outdoor;Clay;4th Round;3;Coric B.;Davidovich Fokina A.;20;35;6,0;7,0;6,0;3,0;7,0;6,0;;;;;2,0;1,0;Completed;2,5;1,53;;;;;;;;;;;;;2,57;1,57;1890,0;1095,0;;;;;;;2,61;1,58;2,47;1,54
27;Madrid;Mutua Madrid Open;02/05/2023;Masters 1000;Outdoor;Clay;4th Round;3;Alcaraz C.;Zverev A.;2;16;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,22;4,33;;;;;;;;;;;;;1,24;4,59;6770,0;2140,0;;;;;;;1,26;4,59;1,22;4,2
27;Madrid;Mutua Madrid Open;02/05/2023;Masters 1000;Outdoor;Clay;4th Round;3;Zhang Zh.;Fritz T.;99;10;3,0;6,0;7,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;5,0;1,17;;;;;;;;;;;;;6,44;1,15;606,0;3290,0;;;;;;;6,65;1,24;5,56;1,15
27;Madrid;Mutua Madrid Open;02/05/2023;Masters 1000;Outdoor;Clay;4th Round;3;Struff J.L.;Cachin P.;65;67;7,0;6,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;1,62;2,3;;;;;;;;;;;;;1,68;2,32;779,0;767,0;;;;;;;1,75;2,35;1,65;2,24
27;Madrid;Mutua Madrid Open;02/05/2023;Masters 1000;Outdoor;Clay;4th Round;3;Tsitsipas S.;Zapata Miralles B.;5;42;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,14;5,5;;;;;;;;;;;;;1,17;5,91;5195,0;958,0;;;;;;;1,18;6,05;1,15;5,38
27;Madrid;Mutua Madrid Open;03/05/2023;Masters 1000;Outdoor;Clay;Quarterfinals;3;Alcaraz C.;Khachanov K.;2;12;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,07;9,0;;;;;;;;;;;;;1,11;8,15;6770,0;2855,0;;;;;;;1,11;10,6;1,07;8,42
27;Madrid;Mutua Madrid Open;03/05/2023;Masters 1000;Outdoor;Clay;Quarterfinals;3;Coric B.;Altmaier D.;20;92;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,5;2,63;;;;;;;;;;;;;1,52;2,73;1890,0;633,0;;;;;;;1,61;2,75;1,51;2,57
27;Madrid;Mutua Madrid Open;04/05/2023;Masters 1000;Outdoor;Clay;Quarterfinals;3;Karatsev A.;Zhang Zh.;121;99;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,57;2,38;;;;;;;;;;;;;1,67;2,35;497,0;606,0;;;;;;;1,68;2,57;1,59;2,35
27;Madrid;Mutua Madrid Open;04/05/2023;Masters 1000;Outdoor;Clay;Quarterfinals;3;Struff J.L.;Tsitsipas S.;65;5;7,0;6,0;5,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;4,5;1,2;;;;;;;;;;;;;4,93;1,2;779,0;5195,0;;;;;;;5,35;1,23;4,7;1,19
27;Madrid;Mutua Madrid Open;05/05/2023;Masters 1000;Outdoor;Clay;Semifinals;3;Alcaraz C.;Coric B.;2;20;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,06;10,0;;;;;;;;;;;;;1,08;10,65;6770,0;1890,0;;;;;;;1,12;10,65;1,07;8,59
27;Madrid;Mutua Madrid Open;05/05/2023;Masters 1000;Outdoor;Clay;Semifinals;3;Struff J.L.;Karatsev A.;65;121;4,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;2,0;1,8;;;;;;;;;;;;;2,11;1,82;779,0;497,0;;;;;;;2,17;1,85;2,03;1,79
27;Madrid;Mutua Madrid Open;07/05/2023;Masters 1000;Outdoor;Clay;The Final;3;Alcaraz C.;Struff J.L.;2;65;6,0;4,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,06;10,0;;;;;;;;;;;;;1,08;11,06;6770,0;779,0;;;;;;;1,09;12,75;1,06;9,47
28;Madrid;Mutua Madrid Open;24/04/2024;Masters 1000;Outdoor;Clay;1st Round;3;Munar J.;Borges N.;73;56;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,67;2,2;;;;;;;;;;;;;1,71;2,24;785,0;916,0;;;;;;;1,75;2,28;1,68;2,17
28;Madrid;Mutua Madrid Open;24/04/2024;Masters 1000;Outdoor;Clay;1st Round;3;Navone M.;Popyrin A.;41;46;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;2,1;1,73;;;;;;;;;;;;;2,2;1,74;1141,0;1057,0;;;;;;;2,2;1,75;2,11;1,72
28;Madrid;Mutua Madrid Open;24/04/2024;Masters 1000;Outdoor;Clay;1st Round;3;Daniel T.;Vukic A.;85;62;6,0;2,0;6,0;7,0;6,0;1,0;;;;;2,0;1,0;Completed;1,91;1,91;;;;;;;;;;;;;1,97;1,92;717,0;857,0;;;;;;;2,03;2,0;1,89;1,9
28;Madrid;Mutua Madrid Open;24/04/2024;Masters 1000;Outdoor;Clay;1st Round;3;Seyboth Wild T.;Safiullin R.;63;42;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,73;2,1;;;;;;;;;;;;;1,85;2,05;849,0;1139,0;;;;;;;1,85;2,1;1,8;2,0
28;Madrid;Mutua Madrid Open;24/04/2024;Masters 1000;Outdoor;Clay;1st Round;3;Altmaier D.;Landaluce M.;61;322;6,0;1,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,33;3,4;;;;;;;;;;;;;1,36;3,41;871,0;160,0;;;;;;;1,36;3,5;1,33;3,28
28;Madrid;Mutua Madrid Open;24/04/2024;Masters 1000;Outdoor;Clay;1st Round;3;Shevchenko A.;Rinderknech A.;59;77;6,0;4,0;5,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;2,0;1,8;;;;;;;;;;;;;2,04;1,85;879,0;744,0;;;;;;;2,04;1,86;1,98;1,81
28;Madrid;Mutua Madrid Open;24/04/2024;Masters 1000;Outdoor;Clay;1st Round;3;Van Assche L.;Bergs Z.;99;103;6,0;4,0;6,0;7,0;6,0;1,0;;;;;2,0;1,0;Completed;1,67;2,2;;;;;;;;;;;;;1,71;2,25;630,0;597,0;;;;;;;1,79;2,25;1,68;2,17
28;Madrid;Mutua Madrid Open;24/04/2024;Masters 1000;Outdoor;Clay;1st Round;3;Darderi L.;Monfils G.;60;40;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;2,3;1,62;;;;;;;;;;;;;2,24;1,72;875,0;1142,0;;;;;;;2,38;1,72;2,21;1,66
28;Madrid;Mutua Madrid Open;24/04/2024;Masters 1000;Outdoor;Clay;1st Round;3;Marozsan F.;Karatsev A.;37;48;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,14;5,5;;;;;;;;;;;;;1,22;4,84;1164,0;1041,0;;;;;;;1,25;5,5;1,2;4,54
28;Madrid;Mutua Madrid Open;24/04/2024;Masters 1000;Outdoor;Clay;1st Round;3;Coric B.;Hassan B.;34;159;6,0;7,0;7,0;5,0;6,0;3,0;;;;;2,0;1,0;Completed;1,3;3,5;;;;;;;;;;;;;1,32;3,66;1244,0;395,0;;;;;;;1,35;3,66;1,3;3,46
28;Madrid;Mutua Madrid Open;24/04/2024;Masters 1000;Outdoor;Clay;1st Round;3;Draper J.;Kokkinakis T.;43;93;6,0;3,0;3,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;1,53;2,5;;;;;;;;;;;;;1,56;2,59;1106,0;650,0;;;;;;;1,58;2,64;1,53;2,49
28;Madrid;Mutua Madrid Open;24/04/2024;Masters 1000;Outdoor;Clay;1st Round;3;Bagnis F.;Nakashima B.;136;81;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;3,0;1,4;;;;;;;;;;;;;2,87;1,47;460,0;725,0;;;;;;;3,0;1,48;2,77;1,44
28;Madrid;Mutua Madrid Open;24/04/2024;Masters 1000;Outdoor;Clay;1st Round;3;Van De Zandschulp B.;Eubanks C.;115;44;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,33;3,4;;;;;;;;;;;;;1,34;3,56;545,0;1087,0;;;;;;;1,37;3,56;1,32;3,33
28;Madrid;Mutua Madrid Open;24/04/2024;Masters 1000;Outdoor;Clay;1st Round;3;Klein L.;Llamas Ruiz P.;120;146;6,0;1,0;4,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;1,91;1,91;;;;;;;;;;;;;1,93;1,96;524,0;434,0;;;;;;;1,96;1,96;1,89;1,9
28;Madrid;Mutua Madrid Open;24/04/2024;Masters 1000;Outdoor;Clay;1st Round;3;Shang J.;Moutet C.;111;88;6,0;7,0;6,0;2,0;7,0;6,0;;;;;2,0;1,0;Completed;2,38;1,57;;;;;;;;;;;;;2,42;1,63;560,0;695,0;;;;;;;2,55;1,63;2,39;1,57
28;Madrid;Mutua Madrid Open;24/04/2024;Masters 1000;Outdoor;Clay;1st Round;3;Shapovalov D.;Diaz Acosta F.;132;47;6,0;4,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;2,38;1,57;;;;;;;;;;;;;2,35;1,65;465,0;1048,0;;;;;;;2,4;1,65;2,29;1,61
28;Madrid;Mutua Madrid Open;25/04/2024;Masters 1000;Outdoor;Clay;1st Round;3;Cachin P.;Ofner S.;91;45;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,75;1,44;;;;;;;;;;;;;2,65;1,53;653,0;1076,0;;;;;;;2,75;1,54;2,59;1,49
