ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
47,0;Toronto;Rogers Masters;31/07/2016;Masters 1000;Outdoor;Hard;The Final;3,0;Djokovic N.;Nishikori K.;1,0;6,0;6,0;3,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,11;6,5;;;;;;;;;1,13;4,75;1,15;6,34;15040,0;4290,0;;;1,14;5,5;;;1,17;6,55;1,14;5,77
50,0;Toronto;Rogers Masters;06/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Paire B.;Donaldson J.;55,0;62,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,0;1,72;;;;;;;;;1,95;1,75;2,04;1,87;920,0;875,0;;;2,0;1,8;;;2,1;1,87;2,01;1,8
50,0;Toronto;Rogers Masters;06/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Polansky P.;Ebden M.;121,0;52,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,25;1,57;;;;;;;;;2,25;1,57;2,59;1,56;468,0;975,0;;;2,25;1,61;;;2,59;1,62;2,4;1,57
50,0;Toronto;Rogers Masters;06/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Ivashka I.;Sugita Y.;125,0;74,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,61;2,2;;;;;;;;;1,65;2,1;1,71;2,27;459,0;785,0;;;1,73;2,1;;;1,72;2,3;1,67;2,21
50,0;Toronto;Rogers Masters;06/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Verdasco F.;Gojowczyk P.;31,0;48,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,5;2,5;;;;;;;;;1,5;2,4;1,63;2,44;1305,0;1021,0;;;1,53;2,5;;;1,63;2,55;1,57;2,43
50,0;Toronto;Rogers Masters;06/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Fucsovics M.;Sousa J.;51,0;63,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,61;2,2;;;;;;;;;1,65;2,1;1,68;2,32;982,0;866,0;;;1,67;2,2;;;1,75;2,32;1,68;2,19
50,0;Toronto;Rogers Masters;06/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Medvedev D.;Sock J.;68,0;19,0;6,0;3,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,53;2,37;;;;;;;;;1,5;2,4;1,6;2,51;822,0;1850,0;;;1,5;2,62;;;1,63;2,68;1,54;2,48
50,0;Toronto;Rogers Masters;06/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Klahn B.;Ferrer D.;116,0;69,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,72;2,0;;;;;;;;;1,72;2,0;1,75;2,2;484,0;820,0;;;1,73;2,1;;;2,37;2,21;1,79;2,05
50,0;Toronto;Rogers Masters;06/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Herbert P.H.;Ramos-Vinolas A.;80,0;40,0;4,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;1,5;2,5;;;;;;;;;1,45;2,55;1,49;2,85;729,0;1065,0;;;1,44;2,75;;;1,55;2,9;1,47;2,7
50,0;Toronto;Rogers Masters;07/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Carreno Busta P.;Nishioka Y.;13,0;206,0;6,0;0,0;;;;;;;;;1,0;0,0;Retired;1,5;2,5;;;;;;;;;1,5;2,4;1,57;2,57;2290,0;272,0;;;1,53;2,5;;;1,59;2,75;1,54;2,5
50,0;Toronto;Rogers Masters;07/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Raonic M.;Goffin D.;29,0;11,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,4;2,75;;;;;;;;;1,45;2,55;1,49;2,84;1360,0;3120,0;;;1,44;2,75;;;1,56;2,85;1,47;2,69
50,0;Toronto;Rogers Masters;07/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Schwartzman D.;Edmund K.;12,0;16,0;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;3,25;1,33;;;;;;;;;2,95;1,35;3,22;1,4;2470,0;1950,0;;;3,0;1,4;;;3,37;1,43;3,12;1,37
50,0;Toronto;Rogers Masters;07/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Coric B.;Pospisil V.;20,0;94,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,28;3,5;;;;;;;;;1,3;3,2;1,37;3,37;1745,0;619,0;;;1,36;3,0;;;1,38;3,5;1,35;3,22
50,0;Toronto;Rogers Masters;07/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Khachanov K.;Krajinovic F.;38,0;30,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,33;3,25;;;;;;;;;1,32;3,1;1,4;3,24;1175,0;1317,0;;;1,36;3,25;;;1,41;3,46;1,35;3,21
50,0;Toronto;Rogers Masters;07/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Haase R.;Nishikori K.;39,0;22,0;7,0;5,0;6,0;1,0;;;;;;;2,0;0,0;Completed;4,5;1,18;;;;;;;;;4,3;1,18;4,89;1,22;1110,0;1710,0;;;4,5;1,2;;;5,0;1,24;4,6;1,2
50,0;Toronto;Rogers Masters;07/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Querrey S.;Mannarino A.;32,0;25,0;6,0;2,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,57;2,25;;;;;;;;;1,57;2,25;1,69;2,31;1270,0;1580,0;;;1,61;2,25;;;1,71;2,45;1,65;2,24
50,0;Toronto;Rogers Masters;07/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Wawrinka S.;Kyrgios N.;195,0;17,0;1,0;6,0;7,0;5,0;7,0;5,0;;;;;2,0;1,0;Completed;2,5;1,5;;;;;;;;;2,55;1,45;2,94;1,46;290,0;1935,0;;;2,75;1,44;;;2,94;1,53;2,69;1,47
50,0;Toronto;Rogers Masters;07/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Harrison R.;Mcdonald M.;57,0;83,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,5;2,5;;;;;;;;;1,5;2,4;1,52;2,72;920,0;717,0;;;1,53;2,5;;;1,6;2,85;1,51;2,59
50,0;Toronto;Rogers Masters;07/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Tsitsipas S.;Dzumhur D.;27,0;24,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,53;2,37;;;;;;;;;1,5;2,4;1,51;2,76;1534,0;1665,0;;;1,53;2,5;;;1,57;2,76;1,52;2,53
50,0;Toronto;Rogers Masters;07/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Tiafoe F.;Cecchinato M.;41,0;21,0;7,0;6,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,36;3,0;;;;;;;;;1,37;2,85;1,4;3,24;1065,0;1720,0;;;1,4;3,0;;;1,49;3,24;1,4;2,96
50,0;Toronto;Rogers Masters;07/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Djokovic N.;Basic M.;10,0;84,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,04;11,0;;;;;;;;;1,04;8,5;1,03;17,65;3355,0;695,0;;;1,04;11,0;;;1,06;17,65;1,04;10,92
50,0;Toronto;Rogers Masters;07/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Fognini F.;Johnson S.;14,0;33,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,72;2,0;;;;;;;;;1,72;2,0;1,78;2,17;2190,0;1235,0;;;1,73;2,1;;;1,78;2,28;1,73;2,11
50,0;Toronto;Rogers Masters;07/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Auger-Aliassime F.;Pouille L.;133,0;18,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,62;1,44;;;;;;;;;2,5;1,47;2,71;1,53;441,0;1870,0;;;2,5;1,53;;;2,88;1,55;2,61;1,5
50,0;Toronto;Rogers Masters;07/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Donskoy E.;Rublev A.;87,0;37,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;3,0;1,36;;;;;;;;;2,95;1,35;3,25;1,4;688,0;1180,0;;;3,0;1,4;;;3,3;1,43;3,1;1,37
50,0;Toronto;Rogers Masters;08/08/2018;Masters 1000;Outdoor;Hard;1st Round;3,0;Shapovalov D.;Chardy J.;26,0;46,0;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,36;3,0;;;;;;;;;1,35;2,95;1,37;3,4;1575,0;1025,0;;;1,36;3,0;;;1,42;3,45;1,36;3,19
50,0;Toronto;Rogers Masters;07/08/2018;Masters 1000;Outdoor;Hard;2nd Round;3,0;Dimitrov G.;Verdasco F.;5,0;31,0;4,0;6,0;6,0;2,0;7,0;6,0;;;;;2,0;1,0;Completed;1,66;2,1;;;;;;;;;1,65;2,1;1,66;2,37;4610,0;1305,0;;;1,73;2,1;;;1,75;2,37;1,68;2,18
50,0;Toronto;Rogers Masters;08/08/2018;Masters 1000;Outdoor;Hard;2nd Round;3,0;Cilic M.;Coric B.;7,0;20,0;6,0;3,0;3,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;1,53;2,37;;;;;;;;;1,55;2,3;1,66;2,37;3905,0;1745,0;;;1,61;2,25;;;1,67;2,45;1,62;2,34
50,0;Toronto;Rogers Masters;08/08/2018;Masters 1000;Outdoor;Hard;2nd Round;3,0;Djokovic N.;Polansky P.;10,0;121,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,06;10,0;;;;;;;;;1,04;8,5;1,05;13,89;3355,0;468,0;;;1,05;10,0;;;1,06;13,89;1,05;10,84
50,0;Toronto;Rogers Masters;08/08/2018;Masters 1000;Outdoor;Hard;2nd Round;3,0;Haase R.;Youzhny M.;39,0;104,0;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,25;3,75;;;;;;;;;1,38;2,8;;;1110,0;540,0;;;;;;;1,44;11,63;1,32;4,21
50,0;Toronto;Rogers Masters;08/08/2018;Masters 1000;Outdoor;Hard;2nd Round;3,0;Khachanov K.;Carreno Busta P.;38,0;13,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,66;2,1;;;;;;;;;1,65;2,1;1,65;2,38;1175,0;2290,0;;;1,67;2,2;;;1,75;2,45;1,66;2,24
50,0;Toronto;Rogers Masters;08/08/2018;Masters 1000;Outdoor;Hard;2nd Round;3,0;Ivashka I.;Harrison R.;125,0;57,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,75;1,4;;;;;;;;;2,75;1,4;2,8;1,5;459,0;920,0;;;2,75;1,44;;;3,01;1,5;2,77;1,45
50,0;Toronto;Rogers Masters;08/08/2018;Masters 1000;Outdoor;Hard;2nd Round;3,0;Tiafoe F.;Raonic M.;41,0;29,0;7,0;6,0;4,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;3,75;1,25;;;;;;;;;3,6;1,25;4,18;1,27;1065,0;1360,0;;;3,75;1,28;;;4,2;1,29;3,95;1,25
50,0;Toronto;Rogers Masters;08/08/2018;Masters 1000;Outdoor;Hard;2nd Round;3,0;Isner J.;Herbert P.H.;9,0;80,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,28;3,5;;;;;;;;;1,25;3,6;1,28;4,09;3490,0;729,0;;;1,28;3,75;;;1,33;4,2;1,27;3,83
50,0;Toronto;Rogers Masters;08/08/2018;Masters 1000;Outdoor;Hard;2nd Round;3,0;Shapovalov D.;Fognini F.;26,0;14,0;6,0;3,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,53;2,37;;;;;;;;;1,6;2,2;1,67;2,35;1575,0;2190,0;;;1,67;2,2;;;1,67;2,42;1,62;2,3
50,0;Toronto;Rogers Masters;08/08/2018;Masters 1000;Outdoor;Hard;2nd Round;3,0;Tsitsipas S.;Thiem D.;27,0;8,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,8;1,9;;;;;;;;;1,85;1,85;1,93;1,97;1534,0;3665,0;;;1,91;1,91;;;1,98;2,0;1,9;1,92
50,0;Toronto;Rogers Masters;08/08/2018;Masters 1000;Outdoor;Hard;2nd Round;3,0;Anderson K.;Donskoy E.;6,0;87,0;4,0;6,0;6,0;2,0;7,0;6,0;;;;;2,0;1,0;Completed;1,25;3,75;;;;;;;;;1,2;4,1;1,25;4,46;4355,0;688,0;;;1,22;4,33;;;1,26;4,6;1,23;4,25
50,0;Toronto;Rogers Masters;09/08/2018;Masters 1000;Outdoor;Hard;2nd Round;3,0;Zverev A.;Klahn B.;3,0;116,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,08;7,5;;;;;;;;;1,08;6,5;1,11;8,36;5665,0;484,0;;;1,11;6,5;;;1,14;9,2;1,09;7,43
50,0;Toronto;Rogers Masters;09/08/2018;Masters 1000;Outdoor;Hard;2nd Round;3,0;Nadal R.;Paire B.;1,0;55,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,08;8,0;;;;;;;;;1,07;7,0;1,13;7,37;9310,0;920,0;;;1,08;7,5;;;1,13;9,9;1,09;7,35
50,0;Toronto;Rogers Masters;09/08/2018;Masters 1000;Outdoor;Hard;2nd Round;3,0;Wawrinka S.;Fucsovics M.;195,0;51,0;1,0;6,0;7,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;1,83;1,83;;;;;;;;;1,8;1,9;1,89;2,02;290,0;982,0;;;1,8;2,0;;;1,94;2,05;1,86;1,95
50,0;Toronto;Rogers Masters;09/08/2018;Masters 1000;Outdoor;Hard;2nd Round;3,0;Medvedev D.;Auger-Aliassime F.;68,0;133,0;3,0;6,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;1,57;2,25;;;;;;;;;1,57;2,25;1,66;2,38;822,0;441,0;;;1,61;2,25;;;1,73;2,4;1,65;2,25
50,0;Toronto;Rogers Masters;09/08/2018;Masters 1000;Outdoor;Hard;2nd Round;3,0;Schwartzman D.;Querrey S.;12,0;32,0;6,0;4,0;3,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;1,8;1,9;;;;;;;;;1,85;1,85;2,06;1,85;2470,0;1270,0;;;1,91;1,91;;;2,1;1,91;1,95;1,85
50,0;Toronto;Rogers Masters;09/08/2018;Masters 1000;Outdoor;Hard;3rd Round;3,0;Dimitrov G.;Tiafoe F.;5,0;41,0;7,0;6,0;3,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;1,53;2,37;;;;;;;;;1,55;2,3;1,55;2,67;4610,0;1065,0;;;1,57;2,37;;;1,62;2,67;1,56;2,44
50,0;Toronto;Rogers Masters;09/08/2018;Masters 1000;Outdoor;Hard;3rd Round;3,0;Anderson K.;Ivashka I.;6,0;125,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,25;3,75;;;;;;;;;1,25;3,6;1,27;4,34;4355,0;459,0;;;1,28;3,75;;;1,31;4,4;1,26;3,89
50,0;Toronto;Rogers Masters;09/08/2018;Masters 1000;Outdoor;Hard;3rd Round;3,0;Tsitsipas S.;Djokovic N.;27,0;10,0;6,0;3,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;4,0;1,22;;;;;;;;;3,75;1,23;4,54;1,25;1534,0;3355,0;;;4,0;1,25;;;4,54;1,29;3,97;1,25
50,0;Toronto;Rogers Masters;09/08/2018;Masters 1000;Outdoor;Hard;3rd Round;3,0;Cilic M.;Schwartzman D.;7,0;12,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,44;2,62;;;;;;;;;1,42;2,65;1,43;3,11;3905,0;2470,0;;;1,44;2,75;;;1,45;3,11;1,43;2,86
50,0;Toronto;Rogers Masters;09/08/2018;Masters 1000;Outdoor;Hard;3rd Round;3,0;Zverev A.;Medvedev D.;3,0;68,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,14;5,5;;;;;;;;;1,13;5,2;1,14;6,92;5665,0;822,0;;;1,14;5,5;;;1,17;7,1;1,13;6,25
50,0;Toronto;Rogers Masters;09/08/2018;Masters 1000;Outdoor;Hard;3rd Round;3,0;Haase R.;Shapovalov D.;39,0;26,0;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;3,0;1,36;;;;;;;;;2,95;1,35;3,51;1,36;1110,0;1575,0;;;3,0;1,36;;;3,6;1,4;3,26;1,34
50,0;Toronto;Rogers Masters;09/08/2018;Masters 1000;Outdoor;Hard;3rd Round;3,0;Khachanov K.;Isner J.;38,0;9,0;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,37;1,53;;;;;;;;;2,35;1,53;2,42;1,65;1175,0;3490,0;;;2,37;1,57;;;2,45;1,65;2,36;1,6
50,0;Toronto;Rogers Masters;10/08/2018;Masters 1000;Outdoor;Hard;3rd Round;3,0;Nadal R.;Wawrinka S.;1,0;195,0;7,0;5,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,1;7,0;;;;;;;;;1,09;6,25;1,1;8,91;9310,0;290,0;;;1,11;6,5;;;1,12;9,25;1,09;7,63
50,0;Toronto;Rogers Masters;10/08/2018;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Anderson K.;Dimitrov G.;6,0;5,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,61;2,3;;;;;;;;;1,6;2,2;1,65;2,43;4355,0;4610,0;;;1,67;2,2;;;1,74;2,85;1,65;2,27
50,0;Toronto;Rogers Masters;10/08/2018;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Tsitsipas S.;Zverev A.;27,0;3,0;3,0;6,0;7,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;3,75;1,28;;;;;;;;;3,45;1,27;3,92;1,31;1534,0;5665,0;;;3,75;1,28;;;4,15;1,31;3,81;1,27
50,0;Toronto;Rogers Masters;10/08/2018;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Khachanov K.;Haase R.;38,0;39,0;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,44;2,75;;;;;;;;;1,42;2,65;1,49;2,86;1175,0;1110,0;;;1,44;2,75;;;1,53;2,9;1,47;2,72
50,0;Toronto;Rogers Masters;11/08/2018;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Nadal R.;Cilic M.;1,0;7,0;2,0;6,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;1,36;3,25;;;;;;;;;1,33;3,05;1,39;3,32;9310,0;3905,0;;;1,36;3,25;;;1,4;3,38;1,36;3,2
50,0;Toronto;Rogers Masters;11/08/2018;Masters 1000;Outdoor;Hard;Semifinals;3,0;Tsitsipas S.;Anderson K.;27,0;6,0;6,0;7,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;3,0;1,4;;;;;;;;;2,8;1,38;3,19;1,41;1534,0;4355,0;;;3,0;1,4;;;3,25;1,5;2,94;1,41
50,0;Toronto;Rogers Masters;12/08/2018;Masters 1000;Outdoor;Hard;Semifinals;3,0;Nadal R.;Khachanov K.;1,0;38,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,2;4,5;;;;;;;;;1,17;4,4;1,23;4,85;9310,0;1175,0;;;1,17;5,0;;;1,23;5,0;1,19;4,68
50,0;Toronto;Rogers Masters;12/08/2018;Masters 1000;Outdoor;Hard;The Final;3,0;Nadal R.;Tsitsipas S.;1,0;27,0;6,0;2,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,16;5,0;;;;;;;;;1,15;4,75;1,21;5,17;9310,0;1534,0;;;;;;;1,25;5,28;1,19;4,89
46,0;Toronto;Canadian Open;09/08/2021;Masters 1000;Outdoor;Hard;1st Round;3,0;Cilic M.;Ramos-Vinolas A.;39,0;48,0;6,0;2,0;4,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,33;3,4;;;;;;;;;;;1,35;3,53;1593,0;1378,0;;;;;;;1,35;3,6;1,32;3,35
46,0;Toronto;Canadian Open;09/08/2021;Masters 1000;Outdoor;Hard;1st Round;3,0;Humbert U.;Sonego L.;26,0;25,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,5;2,62;;;;;;;;;;;1,56;2,6;2090,0;2147,0;;;;;;;1,59;2,66;1,51;2,53
46,0;Toronto;Canadian Open;09/08/2021;Masters 1000;Outdoor;Hard;1st Round;3,0;Fognini F.;Struff J.L.;37,0;46,0;6,0;7,0;6,0;2,0;6,0;4,0;;;;;2,0;1,0;Completed;1,9;1,9;;;;;;;;;;;2,06;1,85;1619,0;1410,0;;;;;;;2,1;1,95;1,95;1,84
46,0;Toronto;Canadian Open;09/08/2021;Masters 1000;Outdoor;Hard;1st Round;3,0;Duckworth J.;Fritz T.;85,0;40,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;3,2;1,36;;;;;;;;;;;3,43;1,36;899,0;1550,0;;;;;;;3,46;1,41;3,22;1,34
46,0;Toronto;Canadian Open;09/08/2021;Masters 1000;Outdoor;Hard;1st Round;3,0;Bublik A.;Evans D.;38,0;27,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,8;2,0;;;;;;;;;;;1,91;2,0;1611,0;2084,0;;;;;;;1,91;2,05;1,82;1,99
46,0;Toronto;Canadian Open;09/08/2021;Masters 1000;Outdoor;Hard;1st Round;3,0;Harris L.;Schnur B.;49,0;247,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,28;3,75;;;;;;;;;;;1,31;3,85;1368,0;272,0;;;;;;;1,31;4,4;1,25;3,85
46,0;Toronto;Canadian Open;09/08/2021;Masters 1000;Outdoor;Hard;1st Round;3,0;Millman J.;Berankis R.;42,0;84,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,9;1,9;;;;;;;;;;;2,04;1,87;1505,0;902,0;;;;;;;2,04;2,0;1,94;1,86
46,0;Toronto;Canadian Open;10/08/2021;Masters 1000;Outdoor;Hard;1st Round;3,0;Paul T.;Pospisil V.;58,0;61,0;6,0;7,0;6,0;2,0;6,0;3,0;;;;;2,0;1,0;Completed;2,0;1,8;;;;;;;;;;;2,15;1,79;1143,0;1125,0;;;;;;;2,15;1,9;2,05;1,77
46,0;Toronto;Canadian Open;10/08/2021;Masters 1000;Outdoor;Hard;1st Round;3,0;Opelka R.;Kyrgios N.;32,0;80,0;4,0;6,0;7,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;2,1;1,72;;;;;;;;;;;2,44;1,63;1741,0;918,0;;;;;;;2,44;1,75;2,18;1,68
46,0;Toronto;Canadian Open;10/08/2021;Masters 1000;Outdoor;Hard;1st Round;3,0;Lajovic D.;Ruusuvuori E.;44,0;72,0;3,0;6,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;3,4;1,33;;;;;;;;;;;3,69;1,33;1485,0;983,0;;;;;;;3,69;1,4;3,34;1,32
46,0;Toronto;Canadian Open;10/08/2021;Masters 1000;Outdoor;Hard;1st Round;3,0;Nishikori K.;Kecmanovic M.;55,0;59,0;6,0;4,0;6,0;7,0;6,0;2,0;;;;;2,0;1,0;Completed;1,4;3,0;;;;;;;;;;;1,46;2,96;1173,0;1142,0;;;;;;;1,49;3,3;1,39;2,99
46,0;Toronto;Canadian Open;10/08/2021;Masters 1000;Outdoor;Hard;1st Round;3,0;Basilashvili N.;Brooksby J.;43,0;97,0;2,0;6,0;6,0;0,0;6,0;4,0;;;;;2,0;1,0;Completed;2,75;1,44;;;;;;;;;;;2,9;1,47;1498,0;812,0;;;;;;;2,9;1,57;2,61;1,49
46,0;Toronto;Canadian Open;10/08/2021;Masters 1000;Outdoor;Hard;1st Round;3,0;Khachanov K.;Norrie C.;29,0;28,0;6,0;4,0;5,0;7,0;6,0;4,0;;;;;2,0;1,0;Completed;1,8;2,0;;;;;;;;;;;1,85;2,07;1920,0;1975,0;;;;;;;1,9;2,14;1,81;1,99
46,0;Toronto;Canadian Open;10/08/2021;Masters 1000;Outdoor;Hard;1st Round;3,0;Isner J.;Davidovich Fokina A.;30,0;34,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,61;2,3;;;;;;;;;;;1,6;2,49;1901,0;1723,0;;;;;;;1,69;2,53;1,61;2,31
46,0;Toronto;Canadian Open;10/08/2021;Masters 1000;Outdoor;Hard;1st Round;3,0;Tiafoe F.;Nishioka Y.;52,0;56,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,53;2,5;;;;;;;;;;;1,69;2,3;1226,0;1155,0;;;;;;;1,69;2,5;1,6;2,33
46,0;Toronto;Canadian Open;10/08/2021;Masters 1000;Outdoor;Hard;1st Round;3,0;Paire B.;Mcdonald M.;50,0;64,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,37;1,57;;;;;;;;;;;2,64;1,55;1354,0;1060,0;;;;;;;2,7;1,6;2,49;1,53
46,0;Toronto;Canadian Open;10/08/2021;Masters 1000;Outdoor;Hard;2nd Round;3,0;Medvedev D.;Bublik A.;2,0;38,0;4,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;1,2;4,5;;;;;;;;;;;1,21;5,11;9643,0;1611,0;;;;;;;1,22;5,45;1,19;4,63
46,0;Toronto;Canadian Open;10/08/2021;Masters 1000;Outdoor;Hard;2nd Round;3,0;Ruud C.;Cilic M.;12,0;39,0;6,0;3,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,72;2,1;;;;;;;;;;;1,72;2,26;3205,0;1593,0;;;;;;;1,8;2,29;1,69;2,17
46,0;Toronto;Canadian Open;11/08/2021;Masters 1000;Outdoor;Hard;2nd Round;3,0;Tsitsipas S.;Humbert U.;3,0;26,0;6,0;3,0;6,0;7,0;6,0;1,0;;;;;2,0;1,0;Completed;1,36;2,5;;;;;;;;;;;1,35;3,55;8115,0;2090,0;;;;;;;1,36;3,55;1,33;3,24
46,0;Toronto;Canadian Open;11/08/2021;Masters 1000;Outdoor;Hard;2nd Round;3,0;Opelka R.;Dimitrov G.;32,0;21,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,53;2,5;;;;;;;;;;;1,58;2,56;1741,0;2466,0;;;;;;;1,67;2,6;1,56;2,42
46,0;Toronto;Canadian Open;11/08/2021;Masters 1000;Outdoor;Hard;2nd Round;3,0;Duckworth J.;Sinner J.;85,0;15,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;4,5;1,2;;;;;;;;;;;5,47;1,19;899,0;2745,0;;;;;;;5,75;1,2;5,0;1,17
46,0;Toronto;Canadian Open;11/08/2021;Masters 1000;Outdoor;Hard;2nd Round;3,0;Isner J.;Garin C.;30,0;20,0;4,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;1,44;2,75;;;;;;;;;;;1,45;3,0;1901,0;2475,0;;;;;;;1,47;3,1;1,42;2,82
