ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;WPts;LPts;EXW;EXL;PSW;PSL;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
49;Montreal;Rogers Masters;08/08/2019;Masters 1000;Outdoor;Hard;2nd Round;3;Auger-Aliassime F.;Raonic M.;21;19;6,0;3,0;3,0;6,0;;;;;;;1,0;1,0;Retired;;;;;;;;;2,25;1,57;;;1740,0;1810,0;;;2,56;1,58;;;;;;;2,65;1,67;2,49;1,54
49;Montreal;Rogers Masters;08/08/2019;Masters 1000;Outdoor;Hard;2nd Round;3;Mannarino A.;Coric B.;69;14;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,75;1,4;;;836,0;2195,0;;;2,64;1,55;;;;;;;2,75;1,61;2,55;1,51
49;Montreal;Rogers Masters;08/08/2019;Masters 1000;Outdoor;Hard;2nd Round;3;Fognini F.;Paul T.;11;128;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,61;2,2;;;2420,0;427,0;;;1,83;2,09;;;;;;;1,83;2,27;1,72;2,13
49;Montreal;Rogers Masters;08/08/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Thiem D.;Cilic M.;4;16;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,9;1,9;;;4755,0;2030,0;;;1,91;2,02;;;;;;;2,12;2,08;1,88;1,93
49;Montreal;Rogers Masters;08/08/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Medvedev D.;Garin C.;9;36;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,16;5,0;;;2745,0;1233,0;;;1,18;5,88;;;;;;;1,18;6,09;1,16;5,34
49;Montreal;Rogers Masters;08/08/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Zverev A.;Basilashvili N.;7;17;7,0;5,0;5,0;7,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,44;2,75;;;4005,0;1975,0;;;1,46;3,0;;;;;;;1,5;3,05;1,44;2,81
49;Montreal;Rogers Masters;08/08/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Khachanov K.;Auger-Aliassime F.;8;21;6,0;7,0;7,0;5,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,72;2,1;;;2890,0;1740,0;;;1,76;2,21;;;;;;;1,76;2,35;1,69;2,18
49;Montreal;Rogers Masters;08/08/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Fognini F.;Mannarino A.;11;69;6,0;2,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,8;2,0;;;2420,0;836,0;;;1,88;2,04;;;;;;;1,91;2,1;1,81;2,0
49;Montreal;Rogers Masters;08/08/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Nadal R.;Pella G.;2;24;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,08;8,0;;;7945,0;1640,0;;;1,08;10,75;;;;;;;1,09;12,5;1,06;9,41
49;Montreal;Rogers Masters;09/08/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Bautista Agut R.;Gasquet R.;13;66;7,0;5,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,28;3,75;;;2215,0;860,0;;;1,28;4,2;;;;;;;1,29;4,25;1,26;3,91
49;Montreal;Rogers Masters;09/08/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Monfils G.;Hurkacz H.;20;48;6,0;4,0;6,0;0,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,2;1,66;;;1770,0;1023,0;;;2,24;1,75;;;;;;;2,37;1,75;2,25;1,65
49;Montreal;Rogers Masters;09/08/2019;Masters 1000;Outdoor;Hard;Quarterfinals;3;Medvedev D.;Thiem D.;9;4;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,61;2,3;;;2745,0;4755,0;;;1,78;2,18;;;;;;;1,8;2,38;1,67;2,23
49;Montreal;Rogers Masters;09/08/2019;Masters 1000;Outdoor;Hard;Quarterfinals;3;Khachanov K.;Zverev A.;8;7;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,0;1,8;;;2890,0;4005,0;;;2,2;1,77;;;;;;;2,2;1,98;2,07;1,77
49;Montreal;Rogers Masters;09/08/2019;Masters 1000;Outdoor;Hard;Quarterfinals;3;Nadal R.;Fognini F.;2;11;2,0;6,0;6,0;1,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,12;6,0;;;7945,0;2420,0;;;1,14;7,11;;;;;;;1,15;7,11;1,13;6,22
49;Montreal;Rogers Masters;10/08/2019;Masters 1000;Outdoor;Hard;Quarterfinals;3;Monfils G.;Bautista Agut R.;20;13;6,0;4,0;3,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;2,5;1,53;;;1770,0;2215,0;;;2,56;1,59;;;;;;;2,65;1,75;2,48;1,56
49;Montreal;Rogers Masters;10/08/2019;Masters 1000;Outdoor;Hard;Semifinals;3;Medvedev D.;Khachanov K.;9;8;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,5;2,62;;;2745,0;2890,0;;;1,52;2,78;;;;;;;1,54;2,78;1,5;2,62
49;Montreal;Rogers Masters;11/08/2019;Masters 1000;Outdoor;Hard;Semifinals;3;Nadal R.;Monfils G.;2;20;;;;;;;;;;;;;Walkover;;;;;;;;;1,05;11,0;;;7945,0;1770,0;;;1,05;14,11;;;;;;;1,1;16,0;1,05;11,17
49;Montreal;Rogers Masters;11/08/2019;Masters 1000;Outdoor;Hard;The Final;3;Nadal R.;Medvedev D.;2;9;6,0;3,0;6,0;0,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;3,0;;;7945,0;2745,0;;;1,41;3,21;;;;;;;1,44;3,25;1,4;2,99
49;Montreal;Canadian Open;08/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Khachanov K.;Cerundolo F.;28;27;7,0;6,0;5,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,44;2,75;;;1395,0;1401,0;;;1,47;2,9;;;;;;;1,52;2,9;1,44;2,75
49;Montreal;Canadian Open;08/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Molcan A.;Mcdonald M.;42;72;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,2;1,66;;;1061,0;666,0;;;2,14;1,79;;;;;;;2,2;1,79;2,12;1,71
49;Montreal;Canadian Open;08/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Ruusuvuori E.;Wawrinka S.;44;322;6,0;3,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,3;3,5;;;991,0;145,0;;;1,31;3,84;;;;;;;1,33;3,85;1,3;3,54
49;Montreal;Canadian Open;08/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Brooksby J.;Bublik A.;46;41;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,57;2,37;;;972,0;1065,0;;;1,59;2,53;;;;;;;1,62;2,53;1,57;2,39
49;Montreal;Canadian Open;09/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Carreno Busta P.;Berrettini M.;23;14;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;3,2;1,36;;;1555,0;2430,0;;;3,38;1,37;;;;;;;3,76;1,41;3,2;1,35
49;Montreal;Canadian Open;09/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Paul T.;Pospisil V.;34;147;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,25;4,0;;;1220,0;378,0;;;1,27;4,28;;;;;;;1,27;4,55;1,24;4,06
49;Montreal;Canadian Open;09/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Cressy M.;Karatsev A.;31;38;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,57;2,37;;;1279,0;1175,0;;;1,65;2,4;;;;;;;1,65;2,53;1,58;2,37
49;Montreal;Canadian Open;09/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Cilic M.;Coric B.;16;157;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,5;2,62;;;2085,0;350,0;;;1,49;2,83;;;;;;;1,54;2,83;1,48;2,63
49;Montreal;Canadian Open;09/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Monfils G.;Martinez P.;20;53;7,0;6,0;3,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,57;2,37;;;1615,0;860,0;;;1,67;2,35;;;;;;;1,67;2,59;1,61;2,31
49;Montreal;Canadian Open;09/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Dimitrov G.;Galarneau A.;19;237;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,14;5,5;;;1775,0;215,0;;;1,16;6,2;;;;;;;1,16;7,9;1,14;5,73
49;Montreal;Canadian Open;09/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Mannarino A.;Rinderknech A.;70;67;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,66;2,2;;;671,0;695,0;;;1,75;2,21;;;;;;;1,75;2,25;1,69;2,15
49;Montreal;Canadian Open;09/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Evans D.;Krajinovic F.;39;47;6,0;2,0;1,0;6,0;6,0;0,0;;;;;2,0;1,0;Completed;;;;;;;;;1,66;2,2;;;1170,0;965,0;;;1,68;2,32;;;;;;;1,68;2,32;1,63;2,27
49;Montreal;Canadian Open;09/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Draper J.;Gaston H.;82;76;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,33;3,4;;;639,0;657,0;;;1,34;3,63;;;;;;;1,34;3,63;1,31;3,44
49;Montreal;Canadian Open;09/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;De Minaur A.;Shapovalov D.;21;22;7,0;5,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,66;2,2;;;1585,0;1560,0;;;1,65;2,4;;;;;;;1,67;2,45;1,62;2,3
49;Montreal;Canadian Open;09/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Kyrgios N.;Baez S.;37;32;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,16;5,0;;;1205,0;1263,0;;;1,2;5,18;;;;;;;1,2;5,35;1,18;4,84
49;Montreal;Canadian Open;09/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Rune H.;Fognini F.;26;60;6,0;3,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,72;2,1;;;1425,0;766,0;;;1,68;2,32;;;;;;;1,75;2,38;1,64;2,23
49;Montreal;Canadian Open;09/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Tiafoe F.;Bonzi B.;24;49;6,0;7,0;7,0;5,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,44;2,75;;;1506,0;919,0;;;1,43;3,06;;;;;;;1,5;3,15;1,42;2,85
49;Montreal;Canadian Open;09/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Bautista Agut R.;Giron M.;18;57;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,3;3,5;;;1850,0;801,0;;;1,37;3,41;;;;;;;1,03;16,0;1,02;13,75
49;Montreal;Canadian Open;09/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Norrie C.;Nakashima B.;11;63;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,5;2,62;;;2985,0;719,0;;;1,58;2,55;;;;;;;1,62;2,84;1,53;2,5
49;Montreal;Canadian Open;09/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Nishioka Y.;Paire B.;54;104;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,57;2,37;;;852,0;511,0;;;1,57;2,57;;;;;;;1,67;2,57;1,57;2,42
49;Montreal;Canadian Open;10/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Fritz T.;Murray A.;13;48;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;3,0;;;2860,0;950,0;;;1,43;3,06;;;;;;;1,45;3,2;1,4;2,93
49;Montreal;Canadian Open;10/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Van De Zandschulp B.;Kecmanovic M.;25;35;6,0;1,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,2;1,66;;;1462,0;1210,0;;;2,29;1,7;;;;;;;2,3;1,73;2,21;1,66
49;Montreal;Canadian Open;10/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Schwartzman D.;Davidovich Fokina A.;15;36;1,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,8;2,0;;;2245,0;1210,0;;;1,78;2,16;;;;;;;1,9;2,16;1,8;2,0
49;Montreal;Canadian Open;10/08/2022;Masters 1000;Outdoor;Hard;1st Round;3;Ramos-Vinolas A.;Goffin D.;43;61;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;3,0;1,4;;;1005,0;745,0;;;3,18;1,41;;;;;;;3,2;1,41;3,04;1,38
49;Montreal;Canadian Open;10/08/2022;Masters 1000;Outdoor;Hard;2nd Round;3;Hurkacz H.;Ruusuvuori E.;10;44;6,0;3,0;6,0;7,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,53;2,5;;;3015,0;991,0;;;1,63;2,44;;;;;;;1,63;2,53;1,58;2,38
49;Montreal;Canadian Open;10/08/2022;Masters 1000;Outdoor;Hard;2nd Round;3;Paul T.;Alcaraz C.;34;4;6,0;7,0;7,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;4,5;1,2;;;1220,0;5035,0;;;4,49;1,25;;;;;;;4,57;1,24;4,27;1,22
49;Montreal;Canadian Open;10/08/2022;Masters 1000;Outdoor;Hard;2nd Round;3;Ruud C.;Molcan A.;7;42;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,33;3,4;;;4685,0;1061,0;;;1,36;3,47;;;;;;;1,36;3,6;1,31;3,39
49;Montreal;Canadian Open;10/08/2022;Masters 1000;Outdoor;Hard;2nd Round;3;Bautista Agut R.;Brooksby J.;18;46;7,0;5,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,72;2,1;;;1850,0;972,0;;;1,85;2,07;;;;;;;1,85;2,2;1,77;2,04
49;Montreal;Canadian Open;10/08/2022;Masters 1000;Outdoor;Hard;2nd Round;3;Carreno Busta P.;Rune H.;23;26;6,0;0,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,44;2,75;;;1555,0;1425,0;;;1,47;2,86;;;;;;;1,5;2,95;1,44;2,78
49;Montreal;Canadian Open;10/08/2022;Masters 1000;Outdoor;Hard;2nd Round;3;Sinner J.;Mannarino A.;12;70;2,0;6,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,12;6,0;;;2895,0;671,0;;;1,15;6,55;;;;;;;1,15;6,55;1,13;5,83
49;Montreal;Canadian Open;10/08/2022;Masters 1000;Outdoor;Hard;2nd Round;3;Kyrgios N.;Medvedev D.;37;1;6,0;7,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;2,62;1,5;;;1205,0;7875,0;;;2,92;1,47;;;;;;;3,22;1,53;2,74;1,45
49;Montreal;Canadian Open;10/08/2022;Masters 1000;Outdoor;Hard;2nd Round;3;Cilic M.;Khachanov K.;16;28;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,0;1,8;;;2085,0;1395,0;;;2,16;1,83;;;;;;;2,16;1,87;2,04;1,78
49;Montreal;Canadian Open;10/08/2022;Masters 1000;Outdoor;Hard;2nd Round;3;De Minaur A.;Dimitrov G.;21;19;7,0;6,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,5;2,62;;;1585,0;1775,0;;;1,55;2,64;;;;;;;1,55;2,65;1,51;2,54
49;Montreal;Canadian Open;10/08/2022;Masters 1000;Outdoor;Hard;2nd Round;3;Monfils G.;Cressy M.;20;31;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,1;1,72;;;1615,0;1279,0;;;2,15;1,79;;;;;;;2,26;1,79;2,14;1,71
49;Montreal;Canadian Open;10/08/2022;Masters 1000;Outdoor;Hard;2nd Round;3;Fritz T.;Tiafoe F.;13;24;5,0;7,0;6,0;1,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,44;2,75;;;2860,0;1506,0;;;1,51;2,75;;;;;;;1,51;2,93;1,44;2,77
49;Montreal;Canadian Open;10/08/2022;Masters 1000;Outdoor;Hard;2nd Round;3;Ramos-Vinolas A.;Schwartzman D.;43;15;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;3,0;1,4;;;1005,0;2245,0;;;3,02;1,44;;;;;;;3,16;1,59;2,97;1,39
49;Montreal;Canadian Open;10/08/2022;Masters 1000;Outdoor;Hard;2nd Round;3;Norrie C.;Van De Zandschulp B.;11;25;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;3,0;;;2985,0;1462,0;;;1,46;2,93;;;;;;;1,45;3,05;1,41;2,89
49;Montreal;Canadian Open;11/08/2022;Masters 1000;Outdoor;Hard;2nd Round;3;Evans D.;Rublev A.;39;8;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;3,4;1,33;;;1170,0;3710,0;;;3,4;1,37;;;;;;;3,76;1,39;3,17;1,35
49;Montreal;Canadian Open;11/08/2022;Masters 1000;Outdoor;Hard;2nd Round;3;Auger-Aliassime F.;Nishioka Y.;9;54;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,33;3,4;;;3490,0;852,0;;;1,37;3,42;;;;;;;1,37;3,53;1,33;3,34
49;Montreal;Canadian Open;11/08/2022;Masters 1000;Outdoor;Hard;2nd Round;3;Draper J.;Tsitsipas S.;82;5;7,0;5,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;3,75;1,28;;;639,0;5000,0;;;4,03;1,29;;;;;;;4,03;1,33;3,6;1,29
49;Montreal;Canadian Open;11/08/2022;Masters 1000;Outdoor;Hard;3rd Round;3;Ruud C.;Bautista Agut R.;7;18;6,0;7,0;7,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,72;2,1;;;4685,0;1850,0;;;1,78;2,16;;;;;;;1,87;2,16;1,76;2,07
49;Montreal;Canadian Open;11/08/2022;Masters 1000;Outdoor;Hard;3rd Round;3;Hurkacz H.;Ramos-Vinolas A.;10;43;6,0;7,0;6,0;2,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,16;5,0;;;3015,0;1005,0;;;1,18;5,69;;;;;;;1,2;5,8;1,17;5,01
49;Montreal;Canadian Open;11/08/2022;Masters 1000;Outdoor;Hard;3rd Round;3;Auger-Aliassime F.;Norrie C.;9;11;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,72;2,1;;;3490,0;2985,0;;;1,83;2,1;;;;;;;1,83;2,11;1,78;2,04
49;Montreal;Canadian Open;11/08/2022;Masters 1000;Outdoor;Hard;3rd Round;3;Evans D.;Fritz T.;39;13;7,0;6,0;1,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;;;;;;;;;2,75;1,44;;;1170,0;2860,0;;;2,87;1,48;;;;;;;2,96;1,5;2,74;1,45
49;Montreal;Canadian Open;11/08/2022;Masters 1000;Outdoor;Hard;3rd Round;3;Kyrgios N.;De Minaur A.;37;21;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;3,0;;;1205,0;1585,0;;;1,43;3,06;;;;;;;1,44;3,43;1,4;2,93
49;Montreal;Canadian Open;12/08/2022;Masters 1000;Outdoor;Hard;3rd Round;3;Draper J.;Monfils G.;82;20;6,0;2,0;0,0;2,0;;;;;;;1,0;0,0;Retired;;;;;;;;;2,1;1,72;;;639,0;1615,0;;;2,25;1,72;;;;;;;2,25;1,8;2,14;1,71
49;Montreal;Canadian Open;12/08/2022;Masters 1000;Outdoor;Hard;3rd Round;3;Paul T.;Cilic M.;34;16;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,2;1,66;;;1220,0;2085,0;;;2,26;1,72;;;;;;;2,28;1,74;2,17;1,69
49;Montreal;Canadian Open;12/08/2022;Masters 1000;Outdoor;Hard;3rd Round;3;Carreno Busta P.;Sinner J.;23;12;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,62;1,5;;;1555,0;2895,0;;;2,59;1,56;;;;;;;2,75;1,58;2,55;1,52
49;Montreal;Canadian Open;12/08/2022;Masters 1000;Outdoor;Hard;Quarterfinals;3;Hurkacz H.;Kyrgios N.;10;37;7,0;6,0;6,0;7,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;3,5;1,3;;;3015,0;1205,0;;;3,23;1,39;;;;;;;3,6;1,39;3,27;1,34
49;Montreal;Canadian Open;12/08/2022;Masters 1000;Outdoor;Hard;Quarterfinals;3;Ruud C.;Auger-Aliassime F.;7;9;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,5;1,53;;;4685,0;3490,0;;;2,51;1,6;;;;;;;2,6;1,6;2,48;1,54
49;Montreal;Canadian Open;12/08/2022;Masters 1000;Outdoor;Hard;Quarterfinals;3;Evans D.;Paul T.;39;34;1,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;2,37;1,57;;;1170,0;1220,0;;;2,32;1,68;;;;;;;2,49;1,68;2,34;1,6
49;Montreal;Canadian Open;13/08/2022;Masters 1000;Outdoor;Hard;Quarterfinals;3;Carreno Busta P.;Draper J.;23;82;7,0;6,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;3,0;;;1555,0;639,0;;;1,41;3,18;;;;;;;1,44;3,24;1,4;2,99
49;Montreal;Canadian Open;13/08/2022;Masters 1000;Outdoor;Hard;Semifinals;3;Hurkacz H.;Ruud C.;10;7;5,0;7,0;6,0;3,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,9;1,9;;;3015,0;4685,0;;;2,03;1,88;;;;;;;2,05;2,0;1,93;1,89
49;Montreal;Canadian Open;14/08/2022;Masters 1000;Outdoor;Hard;Semifinals;3;Carreno Busta P.;Evans D.;23;39;7,0;5,0;6,0;7,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,44;2,75;;;1555,0;1170,0;;;1,51;2,77;;;;;;;1,51;2,95;1,47;2,71
49;Montreal;Canadian Open;14/08/2022;Masters 1000;Outdoor;Hard;The Final;3;Carreno Busta P.;Hurkacz H.;23;10;3,0;6,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,37;1,57;;;1555,0;3015,0;;;2,27;1,71;;;;;;;2,46;1,71;2,3;1,63
48;Montreal;Canadian Open;06/08/2024;Masters 1000;Outdoor;Hard;1st Round;3;Sonego L.;Griekspoor T.;57;40;7,0;6,0;5,0;7,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;2,3;1,62;;;881,0;1220,0;;;2,35;1,66;;;;;;;2,44;1,67;2,29;1,62
48;Montreal;Canadian Open;06/08/2024;Masters 1000;Outdoor;Hard;1st Round;3;Nishikori K.;Michelsen A.;576;55;3,0;6,0;7,0;5,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;3,5;1,3;;;60,0;915,0;;;3,55;1,34;;;;;;;3,55;1,36;3,36;1,32
48;Montreal;Canadian Open;06/08/2024;Masters 1000;Outdoor;Hard;1st Round;3;Etcheverry T.;Jarry N.;38;24;7,0;6,0;6,0;7,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,73;2,1;;;1255,0;1710,0;;;1,77;2,15;;;;;;;1,8;2,25;1,74;2,1
48;Montreal;Canadian Open;06/08/2024;Masters 1000;Outdoor;Hard;1st Round;3;Borges N.;Kecmanovic M.;43;50;5,0;7,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;2,38;1,57;;;1176,0;975,0;;;2,31;1,68;;;;;;;2,4;1,68;2,28;1,62
48;Montreal;Canadian Open;06/08/2024;Masters 1000;Outdoor;Hard;1st Round;3;Khachanov K.;Diallo G.;22;141;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;3,0;;;1830,0;436,0;;;1,5;2,78;;;;;;;1,51;3,0;1,47;2,69
48;Montreal;Canadian Open;07/08/2024;Masters 1000;Outdoor;Hard;1st Round;3;Carreno Busta P.;Marozsan F.;799;49;6,0;7,0;7,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;3,5;1,3;;;27,0;1016,0;;;3,55;1,34;;;;;;;3,55;1,36;3,36;1,32
48;Montreal;Canadian Open;07/08/2024;Masters 1000;Outdoor;Hard;1st Round;3;Rune H.;Bautista Agut R.;17;72;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;2300,0;745,0;;;;;;;;;;;;;;
48;Montreal;Canadian Open;07/08/2024;Masters 1000;Outdoor;Hard;1st Round;3;Tabilo A.;Tiafoe F.;21;27;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,3;1,62;;;1918,0;1515,0;;;2,29;1,69;;;;;;;2,34;1,7;2,24;1,64
48;Montreal;Canadian Open;07/08/2024;Masters 1000;Outdoor;Hard;1st Round;3;Thompson J.;Draper J.;30;28;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;3,2;1,36;;;1341,0;1511,0;;;3,34;1,37;;;;;;;3,34;1,43;3,17;1,36
48;Montreal;Canadian Open;07/08/2024;Masters 1000;Outdoor;Hard;1st Round;3;Paul T.;Darderi L.;12;32;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,13;6,0;;;3375,0;1331,0;;;1,14;6,72;;;;;;;1,17;7,0;1,14;5,93
48;Montreal;Canadian Open;07/08/2024;Masters 1000;Outdoor;Hard;1st Round;3;Hijikata R.;Daniel T.;74;87;6,0;1,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,3;1,62;;;741,0;669,0;;;2,31;1,68;;;;;;;2,32;1,68;2,24;1,65
48;Montreal;Canadian Open;07/08/2024;Masters 1000;Outdoor;Hard;1st Round;3;Arnaldi M.;Mcdonald M.;46;93;4,0;6,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,8;2,0;;;1155,0;636,0;;;1,86;2,03;;;;;;;1,86;2,12;1,83;1,98
